ID,微博内容
5856,#迎接十九大忠诚保平安# 【全是孩子容易入的“坑”！10道保命题务必考考孩子！】问问孩子，陌生人拿好吃的给你，怎么办？独自走路，被陌生人跟踪怎么办…这些防范知识一定要告诉孩子！建议和孩子一起看看这段视频~ 转给家长们看看L快速路交警的微博视频 ????????
5857,转给可爱的老师们~
5858,【孩子被霸凌 我们该如何应对？】近日，韩国两名中学女生对学妹血淋淋施暴的新闻在网上引发众怒。校园暴力也是当前中国社会存在的问题，有些人甚至利用法律对未成年人的保护当作“免死金牌”。面对校园暴力，我们应该如何防治？应该如何更好地维护受害者权益？L新华国际的微博视频 ????????
5859,#身边暖警#【七旬老人突发疾病 蒲城交警温情送医】近日，贾曲镇王某陪母亲去县城办事时，不料中途母亲突发疾病蜷缩在地，王某一下子慌了。正在执勤的@蒲城公安 交警中队民警看到后，立即上前将老人抬上警车，并送往医院进行救治。待老人病情稳定后，民警才放心离开。 ????????
5860,转发微博。
5861,我口呆
5862,
5863,【 收藏！最全手机支付安全使用指南】近日，调查显示中国移动支付现状：14%消费者不带现金。移动支付为我们的生活带来方便的同时，也隐藏着风险：指纹支付转账、付款码陷阱、银行卡盗刷…如何才能安全进行手机支付？注销手机号码与处理旧手机时，有哪些注意事项？…戳图学习↓↓有用，转！ ????????
5864,#警方在行动#【“8.13聚众危险驾驶案”最后一名被追逃犯罪嫌疑人归案！】8月24日，“8·13香槐一路聚众危险驾驶案”9人落网，1人在逃。9月2日在逃嫌疑人彭某植迫于压力已于在山西省运城投案自首。至此，该案10名犯罪嫌疑人全部到案。目前案件已进入检察机关审查公诉阶段。详戳→O“8.13聚众危险驾驶案”最后一名被追逃的犯罪嫌... ????????
5865,【一言不合就跳桥 自杀未遂反被拘】近日，延安警方接警称有人在延安王家坪大桥准备跳桥。事态紧急，民警立刻赶往现场处置。街道边围满了围观群众，对附近的交通秩序造成了严重影响，交通堵塞时间长达3小时。最后民警配合消防队员用云梯将其强行救下，该男子也受到了治安处罚，万不可“任性”啊！ ????????
5866,转发微博。
5867,【一定看完这段视频！急转！远离大货车！】看到视频中，假人、自行车、婴儿车的遭遇，真是惊出一身冷汗……提醒大家，在路口发现有拐弯的大货车，一！定！远！离！转发，一个转发可能少个悲剧。L央视新闻的秒拍视频 ????????
5868,配合交警的工作，才是真正意义上的保护自己！
5869,【“代币”被叫停！融资被忽悠全程首次公开】昨天，央行对外宣布，叫停所有“代币”发行融资项目。其中最典型的比特币，如今1枚价格已飙升至2-3万人民币。然而，你知道在各类“代币”疯狂发展的背后，有多少发行者隐瞒真实状况、甚至悄悄“跑路”吗…看央视记者深度调查↓周知！L央视新闻的秒拍视频 ????????
5870,#警方在行动#【西安警方破获特大跨省市网络诈骗案】西安警方破获一起特大跨省市网络诈骗案。该犯罪团伙利用微信和支付宝，诈骗西安市民30多万元。西安市公安局航天分局历时两个月，跨省抓获25名嫌疑人。9月4日22时警方将疑犯从黑龙江哈尔滨押解回西安，目前案件正在进一步办理之中。 ????????
5871,【十部门：严查含“特供”“专供”国家机关内容广告】工商总局、中宣部、中央网信办、公安部等十部门近日印发《严肃查处虚假违法广告维护良好广告市场秩序工作方案》。《工作方案》指出，要切实加强广告导向监管，继续严肃查处含有“特供”“专供”国家机关内容广告，严厉打击发布虚假违法广告行为。 ????????...展开全文c
5872,陕西车主换车不换ETC或将被列入监管黑名单
5873,#习近平的金砖时间#【一条微博带你了解金砖国家领导人厦门会晤】想要了解此次#厦门金砖会晤#，只要看这一条微博就够了！O网页链接 ????????
5874,【警惕！这名男子藏在女厕所 专抢挂钩上的包儿】视频中的这名男子，藏在女厕所里。别以为他光盯着女生，他盯的可是女生挂钩上的包儿！面对警察，他却说：追求刺激吧……L主持人王振龙的秒拍视频 ????????
5875,#习近平的金砖时间#【双语对照#厦门金砖会晤#习近平主席的25个金句】金砖国家工商论坛开幕式上，习近平发表主旨演讲。“金砖国家不搞一言堂，凡事大家商量着来”、“千年潮未落，风起再扬帆”、“一箭易断，十箭难折”…这些句子，知道该怎么翻译吗？九图带你双语划重点↓一起学起来！ ????????
5876,【爱的鼓励，让警察蜀黍很暖心~】是什么让警察蜀黍顶烈日，迎风雨披星戴月，守护平安是责任担当是群众的支持和爱的鼓舞...展开全文c
5877,中国地震台网正式测定：09月05日01时14分在陕西咸阳市彬县(塌陷)（北纬35.09度，东经108.18度）发生3.2级地震，震源深度0千米。坐好了，要给大家科普一下。塌陷地震是啥情况？为啥震源深度会是0千米？ 点击详情：°今日凌晨陕西网友被地震刷屏 省地震局这样说 ??????????查看图片
5878,【让闯红灯的人变网红 你觉得如何？】中国式过马路凑够一拨人一起走，你走，我也走。近期全国很多城市路口上出现了人脸识别系统。被抓到闯红灯分分钟让你当上网红。红灯亮起来后有人越过停止线，系统就会把个人信息及视频在大屏幕上全天轮次播放。L未来时间的秒拍视频 ????????
5879,【别样的风采：厦门蓝+警服蓝~】今天一早你的朋友圈被刷屏了吗？七色彩虹犹如一条彩绸厦门一瞬间美出天际蜀黍与彩虹和您相伴，除了好心情还有好交通 ??????...展开全文c
5880,#微博辟谣#
5881,【萌娃走丢找爸爸出金句：我爸爸每天都把我弄丢】近日，在湖北宜昌，一个四岁小姑娘在路上走丢，被好心市民带到了派出所。在派出所，小姑娘委屈地抱怨“我爸爸每天都把我弄丢”。网友：熊爸妈们，该长点儿心了！L萌娃走丢找爸爸出金句：我爸爸每天都把我弄丢 ????????
5882,【#微博辟谣#】这个在全国“飞”了N久的谣言，今天出现了延安版本。署名注明延安市公安局宣传办，内容围绕钥匙扣追踪器，蜀黍请大家切莫信谣传谣，延安市公安局并无“宣传办”部门，落款日期也存在异样，请大家一定擦亮双眼，谨防上当受骗。@延安公安 ????????
5883,亲的
5884,【红十字急救员培训班招募500名市民免费培训】
5885,【男子为不忘初心找当年开车感觉 醉驾闯交警队】山东郯城一男子驾驶面包车来到交警队，想进入办公区被拒后堵在门口。民警赶到现场发现男子一身酒气。他称自己在那里学过车，来找当年的感觉。经检测，该男子体内血液酒精浓度达227.6mg/100ml，涉嫌醉酒驾驶。大叔这次真的是找回初心了吧????????????...展开全文c
5886,【拒绝酒驾 孙红雷、吴秀波、马伊琍、段奕宏、唐国强有话说】酒驾，害人，害己；曾经的惨痛事故，依然无法让部分人吸取教训。来看几位明星对此有什么话要说？L公安部交通安全微发布的秒拍视频 ????????
5887,家长们，请看好自己的孩子！ ??
5888,#天天向上# #警方提示#【开车前请“小心”这些食物[不要]】实用贴！吃什么食物开车会有被查出酒驾的可能性？ps:这段配音还听得习惯吗？????L天天向上的秒拍视频 (via@天天向上 ) ????????
5889,#习近平的金砖时间#【一组数字，带你读懂习近平勾画的金色未来】金砖国家工商论坛开幕，习近平主席发表主旨演讲，展望金砖合作第二个“金色十年”。五国，十年，金砖机制从无到有，如今熠熠生辉。未来十年，金砖国家将如何加强合作？金砖故事会怎样传遍大街小巷？“数”读干货↓↓(@人民日报 ) ????????
5890,蜀黍感冒了...新的一周大家要小心感冒哦！早安！
5891,#警方在行动#【男子外出购回毒品百余克 民警家中布控精准抓现行】近日，宝鸡市公安局陈仓分局经过秘密侦查、精准布控，侦破一起运输贩卖毒品案，抓获吸贩毒犯罪嫌疑人3名，现场缴获毒品海洛因99.61克，成功打掉一个吸贩毒团伙。珍爱生命，远离毒品！ ????????
5892,【习近平主旨演讲为厦门代言！深情大赞：高素质！高颜值！】2017年金砖国家工商论坛9月3日下午开幕，中国国家主席习近平出席开幕式并发表主旨演讲。O习近平主旨演讲为厦门代言！深情大赞：高素质... ????????
5893,#警方提示#【应急车道事关生命 随意停车严重违法】十一长假即将来临，相信一些车主已经开始准备着假期自驾出行的计划。小编在此提醒，在高速路上行车时注意遵守交通法规，切勿占用应急车道。让我们戳图来看看这些占用应急车道的奇葩理由，学习学习相关的法律知识。 ????????
5894,【4分钟速览#大国外交#之《东方风来》】世界大同，天下一家。“一带一路”合奏着历史和现实的壮丽交响，承载着构建人类命运共同体的伟大梦想，正以开放包容的胸怀，蓄满和平发展的能量，扬起合作共赢的风帆，必将推动中国与世界迈向更加繁荣美好的未来！ L央视新闻的秒拍视频 ????????
5895,【卧底毒窟6年没回过家 他上演真实版“无间道”】缉毒英雄印春荣28年奋战在缉毒一线，卧底毒窟6年没回过家。为避免犯罪分子对自己家人打击报复，只敢深夜才进家门。他说：我们在边境多查一克毒品，多抓一名嫌疑人，老百姓就少受一份害。（按公安要求制作不需打码） L人民网的秒拍视频 ????????
5896,【凤凰卫视赞厦门：会务筹备管理成熟 减少对市民的影响】据厦门晚报报道，凤凰卫视《时事直通车》昨晚9点播出的节目，报道了厦门会晤期间我市没有放假或停工，大型商场、超市、餐厅正常营业，并采访多位市民，称赞厦门的会务筹备和城市管理成熟，在确保会议顺利进行的同时，减少对市民的影响。 ????????...展开全文c
5897,→_→//@马鞍山公安在线:→_→//@德州运河公安分局:→_→//@基层法医方丛行: →_→//@法医秦明:人家画的是活虾，你这个尸斑都出来了
5898,【开学第一课 跟着特警学防身术】8月31日，@合阳公安 巡特警为第三初级中学学生上了开学第一堂“法制课”。特警们采取学生喜闻乐见的方式，手把手教授防身技巧及突发情况下的应对办法、擒拿技巧、躲避袭击要领等，增强了学生的安全防范意识和自我保护能力，有效预防和减少校园安全事故的发生。 ????????
5899,学生骑摩托被女司机撞飞，360度“完美”落地。 L一手video的秒拍视频 ????????
5900,【天气转凉，你愿意为流浪小动物转发吗？】近日，秦皇岛刘女士听到车中有小猫叫声，请来救援队，竟发现引擎盖下困着一只小猫…天气转凉，汽车周围成了流浪小动物的避风港，曾有小动物在车底取暖惨遭碾死提醒：开车前检查一下，按一按喇叭就能避免误伤一条小生命。转！L央视新闻的秒拍视频 ????????
5901,【帅！火海逆行者：作为男人，就想保护他人】台风中抱小孩，火灾中扛煤气罐，救火救灾甚至掏马蜂窝…就是他们的生活！西湖区消防中队有28名消防员，大多数是90后。他们24小时待命，从接警到出车，时间不超过45秒。“作为一个男人，总有一种很想保护他人的感觉。” L二更视频的秒拍视频 ????????
5902,【#开学季#，预防#诈骗#那点事儿。】眼下正值开学，不少家长和学生都在为入学而忙碌，而一些不法分子也开始蠢蠢欲动趁虚而入，各类开学诈骗短信层出不穷！#警方提示# 当家长和同学收到类似信息时，切记第一时间与学校或孩子本人确认，不要轻易汇款或点击不明链接，谨防上当受骗。 ????????
5903,【中共中央政治局会议建议 中国共产党第十九次全国代表大会10月18日在北京召开 中共中央总书记习近平主持会议】
5904,【国歌法诞生！今年10月1日起施行】
5905,#微博辟谣# 【已被警方找到！男子假冒公安厅副厅长公开相亲 照片简历错漏百出网友笑喷】
5906,【男子专门抢劫强奸深夜独行女子 称作案为寻找刺激】渭南35岁男子蔡某，家庭条件不错，与妻子育有两个儿子，却在一年半内作案30多起，包括抢劫、盗窃等，受害者均为凌晨独行女子，其中3人还遭到强奸。近日蔡某被警方抓获，接受询问中，自称作案就是为了寻找刺激。O已婚男抢劫强奸30余起称只为找刺激 ????????
5907,【知危险会避险，开学“必修课”】开学第一天你扎心了吗？别担心，明天又是周末啦@陕西交警 #开学第一课#每一个孩子都要高高兴兴上学，平平安安回家哦！ ????????
5908,【秦兵马俑彩陶文物保护展 2000年前“中国蓝 中国紫”亮相】秦始皇兵马俑其实并不像看上去那样灰头灰脸，而更多是绚烂多彩的。8月30日在秦始皇帝陵博物院举办的彩陶文物保护成果展上，经过保护修复后的彩绘兵马俑成为一大亮点，2000多年前的“中国蓝 中国紫”精彩亮相。L陕西广播电视台的微博视频 ????????
5909,#习近平的金砖时间#【世界之问的中国答案】L央视网的秒拍视频 ????????
5910,【4分钟速览#大国外交#之《穿云破雾》】党的十八大以来，建设海洋强国成为中国走向世界强国的崭新姿态。党的十八大以来，海外利益维护被提升到前所未有的高度。在维护国家主权、安全和发展利益的斗争中，中国外交有定力、有魄力，不辱使命、无愧担当！L央视新闻的秒拍视频 ????????
5911,"【蜀黍雨中推车的姿势最美】烈日下，他们是“焦警”；暴雨中，他们是“浇警”。8月29日，一场突如其来的大雨席卷白水，不少车辆半路抛锚，就在老司机们“望车兴叹”时，@陕西白水公安 交警化身""小黄人""，冒雨将受困汽车推到安全地带，过往群众纷纷竖起大拇指为他们点赞，亲切地称他们为“推车哥”。 ????????"
5912,【全国公安交管部门集中清除一批涉及学生交通安全的隐患】学生出行安全事关亿万家庭幸福，校车安全更是牵动社会神经。为确保秋季开学校车和接送学生车辆运行安全、学生平安上下学，日前，公安部部署全国公安交管部门开展新学期校车和接送学生车辆交通安全隐患清零行动，集中清除涉及学生的交通安全隐患 ????????...展开全文c
5913,【帮失物回家为乘客解渴 “卡通萌警”来执勤 厦门公安检查站成了“便民站”】厦门市公安检查启动以来，经过一个多月的勤务实战，不断调整优化安检程序，提升民警安检业务能力和配合熟练度，努力提升安检速度，为最大限度服务群众，方便群众快速通行，同时推出7项便民服务：O网页链接 ????????
5914,【郭声琨在福建调研时强调 传承红色基因 筑牢忠诚警魂 以过硬纪律作风保障职责使命忠实履行】国务委员、公安部党委书记、部长郭声琨30日在福建调研时强调，要深入学习贯彻习近平总书记系列重要讲话精神和治国理政新理念新思想新战略，深入推进习近平总书记在全军政治工作会议和会见全国公安英模代表时 ????????...展开全文c
5915,【她用23年时间走出家暴阴影，美女导演控诉：为什么要孩子对施暴的父母孝顺？】父亲打母亲，母亲就趁父亲不在打女儿，美女导演11岁遭受家暴，34岁接受心理治疗，她用演讲质问：为什么父母可以任意虐待孩子，却要孩子对这样的父母孝顺？呼吁“家暴不是家丑而是犯罪！”关于家暴受害者该对父母孝顺 ????????...展开全文c
5916,【一个案子挖出5000多条线索 @宝鸡公安 侦破重大网络贩枪案】今年8月初，凤翔“5·5”网络贩枪案因案情重大而被公安部挂牌督办。宝鸡市抽调数名精干警力，分赴17个省市，一场跨省抓捕追枪“攻坚战”就此打响。日前，这起重大网络贩枪案被警方成功侦破，共抓获涉枪违法犯罪嫌疑人33人，捣毁制枪窝点4处。 ????????
5917,#警方在行动#【胆子够大！无证还酒驾】近日，一男子驾驶一辆深蓝色的雪佛莱汽车被@富平公安 交警大队民警拦停进行检查。检查中，民警发现该男子属于酒后驾驶，并且还没有驾驶证。针对该驾驶员的违法行为，民警依法暂扣了该车。等待他的将会是法律的惩处。 ????????
5918,又一个被警察事业耽误的段子手！
5919,#警方提示#【“爱国”幌子下的圈钱骗局——起底“五行币”系列传销案】近期，在公安部统一部署下，多地公安机关对“五行币”系列涉嫌传销案依法进行查处，抓获宋密秋（化名张健）等一大批犯罪嫌疑人。据了解，这是一打着“爱国”幌子不断升级的圈钱骗局。详戳→O网页链接 ????????
5920,【高速路开慢车 危险更违法】高速公路开慢车极其危险。危险性1：长时间开慢车容易疲劳，就像听着一支催眠曲，很容易注意力不集中造成事故隐患。危险性2：一味开慢车易激发“路怒症”引发事故，慢车易发生追尾情况，许多开慢车的驾驶员总是想当然，会因为车速慢从而对前方的行人、车辆掉以轻心。 ????????
5921,#公民代表进警营# 活动详细信息戳戳→ →O网页链接
5922,【4分钟速览#大国外交# 第三集《中流击水》】2017年1月18日，联合国日内瓦总部 “共商共筑人类命运共同体”高级别会议上，习近平指出：”中国方案是，构建人类命运共同体，实现共赢共享。”世界舞台上，中国故事，中国智慧，中国方案正焕发出巨大的吸引力、感召力和生命力。L央视新闻的秒拍视频 ????????
5923,【如何辨别传销、诈骗公司？掌握这8个办法就够了！】
5924,【蜀黍邀您探秘“陕西省公安厅”】由省政府组织、省公安厅承办的“邀请公民代表走进省政府”活动将在9月中旬举行，蜀黍邀您走进省公安厅，零距离感受公安工作和警营气氛、参观“神秘”的指挥大厅、还可以和警用直升机来张美美的自拍~转发此微博并艾特三名好友，就有机会和蜀黍一起逛逛公 ????????...展开全文c
5925,【后天起，手机长途漫游费正式取消了！扩散！】从9月1日起，移动、电信、联通将全面取消国内手机长途和漫游通话费（不含港澳台）。国内主叫通话标准按本地市话标准收取，国内被叫免费，用户无需申请，自动生效。（央视新闻） ????????
5926,【西安警方5天找回失联澳门女孩】8月24日，西安市公安局治安局收到市政协港澳台侨和外事委员会《关于澳门王华(化名)女士寻找女儿王娜(化名)的函》，市局随即成立工作小组开展寻找工作。8月29日下午，将失联澳门女孩找到。30日上午，离家月余的澳门女孩与其母团聚。详戳→O西安警方5天找回失联澳门女孩 今早与家人团聚 ????????
5927,#微博寻人#
5928,七夕虽过，蜀黍撒的狗粮不会过期
5929,#微博辟谣# 【注意，这个谣言周游全国后终于来到安康】近日安康朋友圈里有人传播这样一则“提醒”：街上有人在发精美钥匙扣，那是追踪器，请不要带回家......经核实，安康警方并没有发布该提醒通知，而且，这是一则多年前的老谣言了！如果谣言能有孩子……应该可以打酱油了。 ????????
5930,【4分钟速览#大国外交#之《众行致远》】独行快，众行远。大国、周边、发展中国家……5年来，习近平出访28次，足迹遍及全球五大洲，实现对不同类型国家元首外交的全覆盖，引领中国外交在复杂多变的国际格局中始终保持战略主动地位。中国全方位外交布局实现新拓展，中国的全球伙伴关系网更加紧密！????????????...展开全文c
5931,看成假交警为休假好交警点赞
5932,#警方在行动#【聚众飙车丨9人被抓， 1人被追逃，价值500多万的豪车被一锅端！】 8月24日，经过@西安交警灞桥大队 连续10昼夜的缜密侦查，9名犯罪嫌疑人相继落网，1人被上网追逃，西安“8·13香槐一路聚众危险驾驶案”成功告破，这也是西安交警近年来破获的最大一起聚众危险驾驶案。via@畅通西安 ????????
5933,"【8888发发发发 这样的“8888""你可发不了】近日，@华阴公安在线 交警大队民警巡逻至310国道时，发现一骑摩托车男子看到警车就掉头，民警随即将其拦停。经查证，该男子驾驶的摩托车所挂陕A8888车牌是其在网上私自购买的，没想到刚一使用就被查获。该男子依法被行政拘留10日，罚款3000元。 ????????"
5934,英雄走好
5935,如此“操作”阔怕//@中警安徽:阔怕//@中国警察网:#警方提醒# 遇到碰瓷的“演员们”，第一时间报警！ ????????
5936,【派出所欲把走丢的狗子训练成警犬，结果…】日前有群众将一只走丢的阿拉斯加犬送到@芜湖火龙岗派出所 ，民警无法查询主人信息，只能把它养起来，打算把它训练成威风凛凛的警犬！不过很快，派出所表示：阿拉一点都不凶，性格散漫，人来疯，完全不具备警犬潜质，于是让它去看大门了 ????????... ????????
5937,【突出重点 补齐短板 狠抓关键 从严从实从细打好交通安全整治攻坚战】公安部交通管理局29日召开全国交警系统交通安全整治攻坚战视频推进会，部署各地公安交管部门进一步增强责任感、紧迫感，坚持问题导向，全警动员、全力以赴，从严从实从细打好交通安全整治攻坚战，严防重特大交通事故，确保道路交通 ????????...展开全文c
5938,【久别14年 被拐女孩抓住父亲衣角不愿放开】8月21日上午，西安城北客运站警务室民警在巡逻过程中，发现一女子独自蜷缩在路边。民警上前查看询问时，该女子称是贵州人，多年前被拐卖到山西某地，最近逃了出来。26日，在警方帮助下，被拐卖了14年的张某莲终于见到了父亲。O公安经开分局全力救助 被拐14年女孩找到回家路????????????...展开全文c
5939,#警方在行动#【合阳公安成功冻结被骗资金15万余元】渭南张某自6月28日开始在网上陆续投资理财，近日网站突然关闭，发觉自己被骗，累积金额达15.8万元。接警后，@合阳公安 刑侦大队迅速启动“先止付再核查”机制，第一时间对被骗资金流向进行追查，最终成功冻结被骗资金。目前案件正在进一步侦办之中。 ????????
5940,【惊险！两车相撞后备箱打开，掉下两小孩】24日，重庆某十字路口，两车发生碰撞后，其中一辆车的后箱盖弹开。此时出现了令人吃惊的一幕：后备箱掉下两个小孩……幸好后面没车警方提醒：12岁以下儿童在乘坐车辆时应配备安全座椅，12岁以上应系好安全带！ L看看新闻Knews的秒拍视频 ????????
5941,#警方在行动#【还记得那年军训……】开学了，你会想到什么？新的同学、多姿多彩的课堂、魔鬼式的军训…？看看今年你看到了什么？ 8月27日，@合阳公安 巡特警走进校园向军训学生教授防身和摔跤等技能，学生们纷纷讨教，蜀黍们耐心讲解，手把手操练，丰富了学生们的开学生活。 ????????
5942,【向父亲要五千块钱遭拒男子欲自杀 民警：你26了！不是6岁！】据@人民日报 近日，江苏镇江，26岁无业的男子向父要5千元未果，他喝了一口百草枯躺床上称要等死。父亲报警后，男子还爆粗口，民警怒斥：你26岁了，不是6岁！L一手video的秒拍视频 ????????
5943,【收好这份手机支付安全指南】有了手机支付，购物、吃饭、打车…出门连钱包都不用带了！手机绑定了银行卡、支付宝、微信等工具，支付时既便利又有风险，特别是蹭免费WiFi、扫不明二维码、点陌生人发来的链接、用生日作密码时！怎样使用手机支付更安全？手机丢失，如何冻结账户？戳图↓↓ ????????
5944,【警惕！佯装捡钱交失主 实为盗窃“障眼法”】近日，上海的刘女士晨练时，一男子硬塞给她100元钱，但她手上的金戒指却不翼而飞。警方发现，嫌疑人专对中老年妇女下手，佯装塞钱分散对方注意力，再用金属倒钩勾走对方手上的戒指。目前嫌疑人已被依法刑拘。看视频↓提醒周知！L央视新闻的秒拍视频 ????????
5945,@商洛公安 ：人已经安全找到，感谢！//@陕西公安:#微博寻人#
5946,#大国外交#【4分钟速览《大国外交》之《大道之行》】中国理念正引发世界前所未有的共鸣。正是在这样的共鸣中，中国特色大国外交谱写出具有空前引领力、凝聚力、感召力的新篇章。在新的历史起点上，中国有决心也有能力实现民族复兴的伟大梦想，有决心也有能力与世界各国一道，开创繁荣美好的未来！????????????...展开全文c
5947,【“爱国”幌子下的圈钱骗局——起底“五行币”系列传销案】明面上“讲师”将项目吹嘘成国家战略，背地里创始人直言“真敢吹，恶心”；对外宣称是9岁上大学的“神童”“国家秘密培养的奇才”，实际仅初中文化，自称“大忽悠”；曾不可一世，自封“未来世界首富”，落网后“回归自我”逢人就鞠躬。 ????????...展开全文c
5948,【孟建柱在新疆调研时强调 坚定信心 综合施策 全力开创社会稳定和长治久安新局面】中共中央政治局委员、中央政法委书记孟建柱23日至27日在新疆调研时强调，要深入贯彻落实党中央治疆方略和习近平总书记关于新疆工作的重要指示精神，紧紧围绕总目标，坚定信心、保持定力，系统治理、综合施策，依法严厉 ????????...展开全文c
5949,“警犬司令”讲述与犬生死离别的故事：说什么大实话，我不要面子啊!
5950,#警方在行动#【老人坠井 民警消防全力救助】8月27日早，咸阳兴平市丰仪镇一孤寡老人不慎坠入自家十余米深的旱井中，奄奄一息，丰仪派出所接报警后，民警们及时赶往现场先期处置，并联系医院，消防等部门合力将老人从井中救出并送往医院治疗。@陕西治安 ????????
5951,#警方在行动#【西安警方对全市传销窝点开展集中清查】8月23日凌晨，西安市公安局集中2625名警力对全市传销窝点和传销人员进行集中清查。这是继8月11日警方大规模打击传销专项执法行动之后，再一次的深入“清扫”。本次行动共清查窝点238个，查获传销人员902名。O西安警方创建“无传销城市”绝不手软 再次清扫... ????????
5952,八周年，生日快乐一起传递正能量！
5953,【习近平：有一种坚持让人肃然起敬】在会见全国体育“双先”代表时，习近平说，体育强国根本的标志不仅在于竞技能力，还在于体育风貌。不光是拿金牌了，鲁迅先生提倡的“不耻落后”，那些在体育场上跑到最后，但仍然坚持跑下去，这种跑让人肃然起敬。我感到这是中华民族的脊梁。L央视新闻的秒拍视频 ????????
5954,#微博寻人#
5955,#警方在行动#【警营搭“鹊桥”关爱更走心】“乞巧节”前夕，来自18个企事业单位的80余名单身青年在合阳妇联的组织下走进警营，通过“攀楼走壁”、“缘定今生”、“齐心协力”运气球、“同步人生”绑腿走等环节，开展了一场别开生面的联谊活动。蜀黍们都快快脱单吧 ????????
5956,
5957,#警方提示#【太儿戏！1岁女童坐父亲腿开车，母亲在旁笑出声】视频显示，贵州铜仁，一名1岁多女童坐在父亲腿上，双手握方向盘驾驶汽车行驶在乡间路上，过程中父亲和母亲不时发出阵阵笑声...... 切勿拿全家人的生命开玩笑啊！！ L心太大了！1岁女童坐父亲腿开车 母亲在旁笑出声 ????????
5958,【#微倡议#：七夕，请向孔明灯说不】
5959,"【公安改革 惠及亿万群众(砥砺奋进的五年·全面依法治国)】“农村转移人口市民化更便利了”“老百姓异地办理身份证不用来回奔波了”“一些长期无户口的人可以登记户口了”...习近平总书记2017年新年贺词中的这几句话,言简意赅勾勒出全面深化公安改革给广大群众带来的满满获得感。O网页链接 ????????"
5960,蜀黍是在公安厅上班，但这个真不行！
5961,#警方在行动#【临渭警方破获聋哑人团伙系列盗窃案件】日前，渭南临渭公安破获一聋哑人团伙盗窃案件，该团伙成员自2015 年以来有组织的流窜云南、浙江、陕西西安、汉中、商州、渭南、咸阳等地作案500多起，涉案金额100余万元。以邓某为核心的犯罪团伙中的10人已被警方批捕，目前案件正在进一步侦办中。 ????????
5962,别人的早晨vs你的早晨 L当时我就震惊了的秒拍视频 via当时我就震惊了 ????????
5963,【当心！一分钟告诉你吃的是田螺还是福寿螺？】近日，网上因误食福寿螺导致寄生虫入侵脑部被迫流产的消息，让冒充田螺的“福寿螺”成了“洪水猛兽”。怎样辨别福寿螺和田螺，吃货必知↓↓ L飞碟说的秒拍视频 ????????
5964,#警方在行动#【开学季来啦！警察蜀黍送平安“开学礼”】新学期即将来临，为确保中小学生和幼儿园学生的乘车安全，近日，@潼关公安 民警利用学生报名时机走进潼关县中心幼儿园，提早进校宣传交通安全、安全乘车注意事项，并就突发情况下如何逃生等进行演练，确保学生平安开学。 ????????
5965,"【""传销毒鸡汤"":承受最差的才能享受最好的】""只要你交2900元,就能快速实现致富梦想。""听了朋友诱人宣传，四川一小伙一月前来到宝鸡，却不曾想加入了非法传销组织。8月24日,宝鸡公安端掉了这个传销窝点。民警查获的传销资料中这样写道:只有承受吃得差、住的差，才能享受别人享受不了的富裕生活... ????????"
5966,#警方在行动#【女孩赌气离家出走 民警耐心开导劝归】8月24日，富平一18岁女孩因睡觉前和母亲吵嘴，半夜12点赌气离家出走。富平公安到贤派出所民警接警后，经过一番努力找到了女孩，并买来了水和面包进行耐心开导，最终安全将其送回家中。#警方提示#一言不合离家出走不安全，遇到问题多沟通才是办法。 ????????
5967,【四部门联合部署实施城市道路交通文明畅通提升行动】近日，公安部、中央文明办、住房城乡建设部、交通运输部联合印发《城市道路交通文明畅通提升行动计划（2017—2020）》，在全国部署开展“城市道路交通文明畅通提升行动计划”，通过实施依法治理提升工程、交通组织提升工程、交通建设优化工程... ????????...展开全文c
5968,【郭声琨应约会见美国驻华大使布兰斯塔德】国务委员、公安部部长郭声琨25日在京应约会见美国驻华大使特里·布兰斯塔德。郭声琨对布兰斯塔德大使来华履职表示欢迎。他说，习近平主席和特朗普总统多次会晤并就共同关心的问题保持密切沟通，为中美关系健康稳定发展作出了战略规划、指明了前进方向。 ????????...展开全文c
5969,【西安警方清查传销窝点 6岁娃竟被妈妈带入组织】
5970,#警方在行动#【周至村民爬山不慎摔伤 公安消防12小时合力救援】8月24日下午19时，周至县公安局九峰派出所接到群众报警，有游客在九峰镇境内的观音山爬山期间不慎摔伤，导致身体无法挪动、十分危险，请求救援。接到报警后，经过救援队12小时的救援，将伤者安全抬下山。详戳→O周至村民爬山不慎摔伤 公安消防12小时合力救援 ????????
5971,//@中国警察网://@人民公安报:
5972,【惊！比特币“挖矿机”】延安警方查获一起比特币“挖矿机”盗窃国家电力案件。8月23日，延河分局接举报，长庆油田矿区用电异常，随后民警在某山头查获私接变压器设备一台及大量比特币“挖矿机”。目前已查获私接电力比特币“挖矿场”7处，扣押比特币“挖矿机”847台，变压器7台。该案正在调查核查中。 ????????
5973,#警方在行动#【男子买醉路边酣睡 暖心民警及时救助】近日，韩城一男子买醉后错将马路当床褥，躺在下峪口金光大街边酣睡不醒。@韩城公安 龙门派出所民警接警后赶至现场，发现男子躺在马路边，浑身散发着浓烈的酒味，民警上前试图将该男子唤醒，但徒劳无功。最终民警通过走访周围群众，将其送回家中。 ????????
