ID,微博内容
553,#12320播报#世界卫生组织4月14日表示，人感染甲型H7N9禽流感的患者在中国持续增多。世卫组织认为这并不令人意外，并且认为此前未出现疫情的地区也有可能会出现新病例。然而，世卫组织也在保持关注：当新型病毒株出现时，即便没有证据表明该病毒能轻易在人际传播，它依然能致人感染。via @联合国 ????????
554,#12320播报#【刘延东在江苏、上海、浙江检查人感染H7N9禽流感疫情防控工作】中共中央政治局委员、国务院副总理刘延东日前在江苏、上海、浙江考察人感染H7N9禽流感疫情防控工作时强调：要强化地方责任，采取更有效措施控制源头，尽最大努力救治患者，坚持公开、透明、准确发布信息，及时回应社会关切。 ????????
555,"#12320播报#【人感染H7N9禽流感】截止14日,北京H7N9禽流感确诊病例1例、病毒携带者1例.确诊患儿体温已正常48小时,病情进一步好转,改为病重一级护理。在对人感染H7N9禽流感确诊病例父亲贩卖家禽相关人群主动筛查中,发现一名4岁竹姓男童H7N9禽流感病毒核酸阳性.该男童无临床症状,在地坛医院紧密医学观察 ????????"
556,#人感染H7N9禽流感#【中国疾控中心专家解释：禽流感与普通流感症状不同】O网页链接 ????????
557,#12320播报#【北京主动筛查监测发现一例人感染H7N9禽流感病毒携带者】2013年4月14日20时30分，北京市疾控中心在对首例人感染H7N9禽流感确诊病例父亲贩卖家禽相关人群的主动筛查监测中，发现一名4岁竹姓男童H7N9禽流感病毒核酸阳性。北京市临床专家综合判定该男童为人感染H7N9禽流感病毒携带者。 ????????
558,#12320播报# 【最新疫情】4月13日17时至4月14日17时，全国报告新增人感染H7N9禽流感确诊病例11例。 其中上海3例，江苏2例，浙江4例，河南2例。新增死亡病例2例，为上海确诊病例曹某和王某。截至目前，全国共报告60例确诊病例，其中死亡13人。 ????????
559,#人感染H7N9禽流感#【新闻联播：1分钟告诉您如何防禽流感】点开视频，生活中遵循这17点，远离H7N9禽流感！O网页链接
560,#人感染H7N9禽流感#【禽流感对人体危害大吗？】根据既往资料，人禽流感均为散发，目前尚无确切证据显示禽流感（包括此次的H7N9禽流感病毒）可以通过人与人之间传播，因此目前它们在人群中传播力不强。但是既往人感染高致病性禽流感的病死率十分高，约为60%。这次H7N9禽流感病毒，也有很高的病死率。 ????????
561,#人感染H7N9禽流感#【出现高热咳嗽的症状怎么办？】若出现发热、头痛、鼻塞、咳嗽、全身不适等呼吸道症状时，应戴上口罩，尽快到医院发热门诊就诊，并务必告诉医生自己发病前7天是否到过禽流感疫区，是否与病禽接触等情况，并在医生指导下治疗和使用药物。 ????????
562,H7N9禽流感病毒是呼吸道感染病毒的一种，从已经确诊的病例来看，感染H7N9禽流感的前期症状与普通流感稍有不同，一是发烧一般都在38度以上，二是普通流感会出现肌肉酸痛、头疼、咳嗽、咽痛等症状，而感染H7N9禽流感病毒的这些症状不是特别明显。
563,#12320播报#【央视记者视频探访北京首例H7N9小患者 目前病情稳定】通过视频，央视记者探访了北京首例人感染H7N9禽流感小患者。7岁的小患者躺着床上，抱着红太狼和小兔子玩偶，拿着画板画了小鱼、兔子、海绵宝宝、太阳给大家看。“我想爸爸妈妈了，我想回家。”小姑娘，快快好起来，加油！ ????????
564,#12320播报#【中国疾控中心专家董小平、马家奇参加央视《新型禽流感调查》】中国疾控中心病毒病所董小平副所长、信息中心马家奇主任参加了中央电视台《走进科学》栏目《新型禽流感调查》专题片的拍摄，该部专题片已于4月13日晚8:30在科技频道首播。视频地址： O网页链接 ????????
565,"#12320播报#【上海市新确诊3例人感染H7N9禽流感病例】截至今天16:00，上海市新确诊3例人感染H7N9禽流感病例：朱某,男,73岁,退休人员；宋某,男,54岁,自由职业；陈某,男,78岁,退休人员。另有2例之前确诊的H7N9患者，经全力抢救无效死亡。目前上海共发现24例病例，其中死亡9例，1例患儿已康复出院。 ????????"
566,#12320播报#【4月14日江苏省新增2例人感染H7N9禽流感确诊病例】江苏省卫生厅4月14日通报，江苏省新确诊2例人感染H7N9禽流感病例。患者刘某，男，50岁，住南京市栖霞区。目前在南京某医院救治。患者单某，男，26岁，住盐城市亭湖区。目前在盐城市某医院救治。 ????????
567,#12320播报#【浙江省新增4例人感染H7N9禽流感病例】浙江卫生厅4月14日通报，截至4月14日11:30，浙江省新增4例人感染H7N9禽流感病例。患者徐某，女，64岁，农民，湖州。患者王某，女，62岁，退休，湖州，3月29日发病。患者陈某，男，75岁，退休，南京；患者苗某，男，79岁，离休，杭州，2人9日发病 ????????
568,动物传播给人类以及人际间传播的可能性正在核实中。但是目前根据以往经验及本次病例流行病学调查推测，可能由携带 H7N9禽流感病毒的禽类及其粪便、羽毛、呼吸道分泌物血液等，经呼吸道、接触等方式传播给人类。目前尚无确切证据显示H7N9禽流感病毒可以通过人与人 之间传播。
569,#人感染H7N9禽流感#【人是怎样感染上H7N9禽流感？】部分确诊病例曾经接触过动物或者处于有动物环境当中。2013年4月4日，在上海市一家市场上的鸽子中检出H7N9流感病毒，与人感染H7N9禽流感有较 高同源性。但人如何感染尚不明确。 ????????
570,#12320播报#【H7N9禽流感患者近七成为男性】从3月31日通报第一例人感染H7N9禽流感病例至今已有半月。这周末H7N9从长三角扩散至北方。@人民日报 小编总结发现：①从4月5日开始，每日新增确诊病例略有渐增态势；②74%的感染患者年龄在50岁以上；③69%的患者为男性；④51例中有11例死亡。大家注意预防！ ????????
571,#人感染H7N9禽流感#【最近是不是不能吃家禽了？】答：禽流感病毒普遍对热敏感，65℃加热30分钟或煮沸（100℃）2分钟以上可灭活。因此，完全熟透的家禽/猪肉等是可以食用的。但是，禽流感对低温抵抗力较强，在4℃水中可存活1个月，因此五六分熟的鸡排，火锅需要谨慎食用。 ????????
572,#人感染H7N9禽流感#【科学消毒有效预防禽流感】毛巾、手绢、衣服和被褥消毒：应勤洗、勤晒；耐热物品可用加热的方法进行消毒；不耐热物品可用消毒液浸泡消毒，通常浸泡时间为20-30min，然后再进行清洗，注意部分消毒剂对衣物有损伤或漂白；也可直接使用消毒洗衣粉清洗衣物。 ????????
573,#人感染H7N9禽流感#【科学消毒有效预防禽流感】化学消毒方法通常采用含氯消毒剂如“84消毒液”进行消毒，其稀释倍数掌握在100倍左右，即：取1份消毒液加入99份水混合稀释。通常的消毒浸泡时间为30分钟左右。采用化学消毒剂浸泡消毒时切记消毒处理后将残留的消毒剂冲洗干净！ ????????
574,#人感染H7N9禽流感#【科学消毒有效预防禽流感】食饮具消毒：消毒接触过生禽肉、禽蛋的用具时，首先需要用自来水将切菜板、刀具、盛放生肉及禽蛋的容器彻底的刷洗、清洗干净，用耐热的用具，将食饮具放入蒸锅蒸20分钟（温度为100℃），或将食饮具全部浸没于水中，煮沸15分钟以上。 ????????
575,@全国卫生12320获取更多的预防禽流感的相关知识哦！//@蚕豆大仙: 强烈推荐，其实都是很基本的卫生常识，但如果没有这次禽流感，又有多少人会注意呢。
576,#人感染H7N9禽流感#【科学消毒有效预防禽流感】物体表面消毒：可选用清洗、擦拭、喷雾和浸泡的方法。一般选择含氯消毒剂，浓度为200－400毫克/升，作用时间应不少于30分钟。消毒后用清水擦拭，去除残留消毒剂。 ????????
577,#人感染H7N9禽流感#【禽类从业人员如何预防H7N9禽流感？】（3）当发现病死禽时，应及时焚毁，并通知当地动物检疫部门处理。（4）当出现发热、咳嗽、咽痛、全身不适等症状时，应戴上口罩，并尽快到发热门诊就医，并告之医生自身职业和发病前七天的活动。 ????????
578,【一张图告诉你如何躲开禽流感】上海、浙江、江苏、安徽、北京、河南相继发现人感染H7N9禽流感。下图告诉你“衣食住行”中如何预防禽流感，扩散周知！
579,#人感染H7N9禽流感#【禽类从业人员如何预防H7N9禽流感？】（1）在进行接触禽类的工作活动过程中，应穿着防护服、佩戴口罩和手套，做好个人防护，减少与禽类的直接接触。（2）清洁禽舍时，要严格执行清洁和消毒程序；清洁完毕后，要及时彻底的洗手和消毒；当身体接触禽类污物时，也要彻底的清洗。 ????????
580,#12320播报#【北京市部署十大措施应对H7N9】北京市首例人感染H7N9禽流感患儿的病情，目前较为稳定。对此，北京市委市政府连夜召开会议，在前期工作基础上，对下一阶段防控工作作出部署，提出了十项措施，包括停止活禽交易、储备200万人份达菲等。具体内容如下： ????????
581,回复@whereyan:若出现发热、头痛、鼻塞、咳嗽、全身不适等呼吸道症状时，应戴上口罩，尽快到医院发热门诊就诊，并务必告诉医生自己发病前7天是否到过禽流感疫区，是否与病禽接触等情况，并在医生指导下治疗和使用药物。 //@whereyan:感冒第三天，除了发烧而外其他症状全有，真害怕。。。。
582,回复@巨蟹王玉茹:#【禽类加工人员如何预防H7N9禽流感？】（1）经常清洁和消毒用于家禽准备的所有工作台、设备和器具，经常洗手。（2）生熟分开。（3）确保将食品烹调到适当的温度，食品中所有部位温度均达到 70℃或者肉汤清澈，或者肉色不再呈粉红色。（4）当手部有破损处理肉类时，建议佩戴手套。
583,#人感染H7N9禽流感#【禽类加工人员如何预防H7N9禽流感？】（1）经常清洁和消毒用于家禽准备的所有工作台、设备和器具，经常洗手。（2）生熟分开。（3）确保将食品烹调到适当的温度，食品中所有部位温度均达到 70℃或者肉汤清澈，或者肉色不再呈粉红色。（4）当手部有破损处理肉类时，建议佩戴手套。 ????????
584,#12320播报#【河南新增2例人感染H7N9禽流感确诊病例】河南省卫生厅今天通报：河南省新增2例人感染H7N9禽流感确诊病例。患者马某和张某均为成年男性，一位是开封尉氏县人，从事厨师工作。另一位现居周口市川汇区，农民，与家禽接触机会较多。 ????????
585,#人感染H7N9禽流感#【禽类爱好者如何预防H7N9禽流感】（3）在养鸟或者观鸟时要尽可能避免接触禽类以及其粪便，处理它们的粪便时应戴上手套；接触它们或它们的粪便后，必须用皂液和清水彻底清洁双手。（4）观鸟过程中不捡死鸟，不吃野生禽鸟。发现病死野禽，不要接触，并报告当地动物防疫部门。 ????????
586,#人感染H7N9禽流感#【禽类爱好者如何预防H7N9禽流感】（1）加强饲养管理，提高禽体抗病力；注意鸟笼的卫生清洁；保证笼舍的通风；鸽舍、鸟笼要特别注意卫生，注重日常消毒。（2）家中饲养雀鸟，应避免它们与野禽接触。一旦接触后，要及时给鸟笼消毒，必要时还要到动物防疫部门进行防疫。 ????????
587,若出现发热、头痛、鼻塞、咳嗽、全身不适等呼吸道症状时，应戴上口罩，尽快到医院发热门诊就诊，并务必告诉医生自己发病前7天是否到过禽流感疫区，是否与病禽接触等情况，并在医生指导下治疗和使用药物。//@君平茜倩: 小心把你当样本 //@平安喜乐:我感冒的症状跟H7N9的初期症状一样！
588,#12320播报#【广东肇庆12万只鸽子因禽流感被活埋】“我们实在喂不起饲料了。”饲养员铁青着脸咬着嘴唇。他说，基地每天都有近万只乳鸽孵化出来，从禽流感事件发生后，至今已滞留20多万只，加上10多万对种鸽，仅每天喂的饲料就达20吨，费用8万多元。短短十来天，他们已损失200多万O网页链接 ????????
589,#12320播报#4月12日17时至4月13日17时，全国报告新增人感染H7N9禽流感确诊病例6例。其中北京1例、上海1例，江苏2例、浙江2例。截至目前，全国共报告49例确诊病例，其中死亡11人。病例分布于北京（1例）、上海（21例，死亡7例）、江苏（14例，死亡1例）、浙江（11例，死亡2例）、安徽（2例，死亡1例）。 ????????
590,#12320播报#【国家卫生计生委：人感染H7N9禽流感疫情防控答问】公众如何做好自我防护？答：目前有证据提示活禽市场暴露是人感染H7N9禽流感发病的危险因素，携带病毒的家禽及其排泄物、分泌物可能是人感染H7N9禽流感病毒的传染来源。....... ????????
591,#12320播报#【国家卫生计生委：人感染H7N9禽流感疫情防控答问】若在更多地方出现确诊病例，在实验室检测方面是否有充分的准备？答：中国疾控中心已经向全国各地发放了16万人份试剂，覆盖到我国31个省所有的流感网络实验室，目前，我国所有流感网络实验室均已具备人感染H7N9禽流感病毒PCR核酸检测能力。 ????????
592,#12320播报#【国家卫生计生委人感染H7N9禽流感疫情防控答问】新病例的出现是否说明疫情在加重？国家防控措施会否增加或调整？答：监测显示目前病例仍呈散发状态，所有的病例间均未发现人传人的证据。专家认为，目前疫情形势未发生显著变化。各疫情发生地正按照相关预案规定，积极开展疫情防控工作。 ????????
593,答：北京市4月13日报告1例人感染H7N9禽流感确诊病例，该病例为7岁女学生，4月11发病，主要表现为发热、咳嗽、肺炎表现，目前在住院治疗。患儿父母从事活禽贩卖及现场宰杀工作。患儿的2名密切接触者均无异常。
594,#12320播报#【国家卫生计生委人感染H7N9禽流感疫情防控答问】上海密切接触者中出现了人感染H7N9禽流感确诊病例，北京也出现了疫情，请介绍一下具体情况？ ????????
595,#12320健康#【H7N9禽流感的诊断标准是什么？】国家卫生计生委给出四项符合监测病例的条件：①发热，（腋下体温≥38摄氏度）；②具有肺炎的影像学特征；③发病早期白细胞总数降低或正常，或淋巴细胞分类计数减少；④不能从临床或实验室角度诊断为常见病原所致肺炎。  ????????
596,#12320健康#【认识H7N9禽流感】俗话说知己知彼方能百战百胜，让我们来认识下这H7N9吧！人感染H7N9禽流感的传播途径主要有三：①经呼吸道；②密切接触感染的禽类分泌物及排泄物等；③直接接触病毒。潜伏期多在7天以内，一般症状有：流感样症状，如发热、咳嗽、少痰，可伴有头痛、肌肉酸痛和浑身不适。 ????????
597,"回复@杨森foryou: //@杨森foryou:公开透明，这是国家政策的好趋势…… //@全国卫生12320:今晚CCTV10科教频道走进科学专题片<新型禽流感调查>，出镜专家董小平、马家奇、毛群安等，首播20:30，次日重播9:15,15:15，大家值得关注，一起科普"
598,//@稀土集团: 【流感Or禽流感】流感起病突然，畏寒、寒战，高热，体温可达39～40℃，伴头痛、全身肌肉关节酸痛、极度乏力、食欲减退等全身症状，常有咽喉痛、干咳，可有鼻塞、流涕等。已确认感染人的禽流感病毒有H5N1等7种，症状表现各不相同，可以表现为呼吸道症状、结膜炎、甚至死亡。
599,@TANQIAO999 //@全国卫生12320: 别怕，分不清流感还是禽流感的朋友看这里
600,流感还是禽流感？
601,别怕，分不清流感还是禽流感的朋友看这里
602,禽流感病毒怕热哦！
603,复习一下哦，筒子们，预防禽流感哦！
604,人感染H7N9禽流感临床表现：一般表现为流感样症状，如发热、咳嗽、少痰，可伴头痛、肌肉酸痛和全身不适。重症病情发展迅速，多在5-7天出现重症肺炎，体温大多在39℃以上，呼吸困难，可伴有咯血痰；可快速进展为急性呼吸窘迫综合征等，甚至多器官功能障碍。供参考
605,"今晚CCTV10科教频道走进科学专题片<新型禽流感调查>，出镜专家董小平、马家奇、毛群安等，首播20:30，次日重播9:15,15:15，大家值得关注，一起科普"
606,#12320??播报#【浙江新增2例人感染H7N9禽流感病例】浙江省卫生厅4月13日通报，截至今天14:00，浙江省新增2例人感染H7N9禽流感病例。目前 两名患者病情危重，正在全力组织抢救。截至目前，全国共报告49例人感染H7N9禽流感病例。 ????????
607,#12320播报#【网民调侃自己感染H7N9禽流感被罚500元】想拿禽流感开玩笑？那您可得想好后果。@新华网 报道说海南一网民患感冒后在家休息，看新闻报多省发生H7N9禽流感事件，便突发奇想在微博上发信息调侃自己感染H7N9禽流感，引发市民恐慌。琼海市公安局对其给予500元罚款处理。O网页链接 ????????
608,"#12320播报#【上海新确诊1例人感染H7N9禽流感病例】上海市4月13日通报，上海市新确诊1例人感染H7N9禽流感病例。患者顾某,男,56岁,上海人,职员。其妻於某4月4日确诊人感染H7N9禽流感病例。目前上海共发现21例确诊病例。 ????????"
609,#12320 播报#【为什么北京用一天半时间确诊一例人感染H7N9禽流感病例？】三是区、市、国家三级疾控中心快速反应、无缝连接、夜以继日、加班加点，在24小时内完成了检测、复核和再次复核的过程。 O网页链接 ????????
610,#12320 播报#【北京一天半时间确诊一例人感染H7N9禽流感病例】4月13日凌晨，经中国疾控中心复核，北京确诊首例人感染H7N9禽流感病例。此例人感染H7N9禽流感病例从首次就诊到确诊只用了一天半时间，患儿病情也很快得到有效控制，充分显示了北京前期防控工作的成效。 O网页链接 ????????
611,#12320健康#【专家解析北京首例H7N9禽流感病例】姚某父母从事家禽经营活动，更密切地接触禽类，为何没有患病？北京疾控传染病控制所所长王全意说，H7N9禽流感主要是禽源流感病毒，人对该病毒易感程度还不是特别高，密切接触与接触程度、暴露时间都有关，但是否患病可能与接触者本身的易传易感性有关。 ????????
612,#12320??播报#【江苏省新增2例人感染H7N9禽流感确诊病例】江苏省卫生厅4月13日通报，江苏省新确诊2例人感染H7N9禽流感病例。 患者顾某，女，77岁，住南京市原白下区。目前在南京市某医院救治，病情危重。患者马某，男，72岁，住常熟市。目前在苏州市某医院救治，病情危重。 ????????
613,#12320播报#【小姑娘，加油！祝你早日康复】据悉，北京首例人感染禽流感7岁女童，早晨体温降至36.5度，生命体征稳定，早餐喝了一小碗儿粥，精神状态稍差。医护人员正密切观察病情，将根据病情变化，随时调整治疗方??。 加油小姑娘！祝你早日康复！ via @人民日报 ????????
614,#12320健康#【一张图告诉你如何躲开禽流感】禽流感继续扩散，生活中如何预防？饮食外出又该注意什么？@央视新闻 提醒您说，记住这17个要点，一起预防禽流感。各位，大家学起来，转起来，一起抗击禽流感！ ????????
615,六是做好社会面防控防护物资的储备；七是进一步加强中小学晨午检，落实学生传染病预警监测系统；八是完善治疗方案，必要时启动中医药预防性服药；九是建立舆情监测机制，建立人感染H7N9禽流感舆情专报；十是按照“四方责任”要求，由市政府组织开展督导检查，落实各项防控措施 。
616,#12320播报#【北京市部署下一步防控工作】一是启动人感染H7N9禽流感防控指挥部；二是严格取缔各类有形无形的活禽市场，停止信鸽放飞，加大对禽类（野禽）进行监测；三是加强流感样病例的监测；四是及时发布疫情，落实“四早”方针；五是严格监控市场，做好药品储备。 ????????
617,"#12320播报#【北京确诊一例人感染H7N9禽流感病例】今日经中国疾控中心复核北京市卫生局发布,北京市确诊一例人感染H7N9禽流感病例。患者为7岁女童,其父母在居住地从事活禽贩卖工作。患儿经H7N9禽流感病毒核酸阳性,目前病情稳定,两名密切接触者未发现异常。@央视新闻 ????????"
618,#12320??健康#【H7N9病毒与既往H1N1、H5N1和其他季节性流感病例相比其毒力和传染性如何？】鉴于多地、短时间出现多例人感染H7N9禽流感病例，提示H7N9禽流感病毒可能具备比H5N1更容易从禽类传播到人的能力。但根据现有的资料，目前尚无证据表明该病毒具有人间传播的能力。 ????????
619,#12320??健康#【此次病毒会造成流感大流行吗？】任何源自动物的流感病毒若能感染人类，若病毒具备有效的人传人的能力，理论上都有可能造成流感大流行。目前尚无证据表明H7N9禽流感病毒具备持续人传人的能力，但存在不确定性，是否会造成大流行仍然需要加强病毒监测、疫情监测，动态评判风险。 ????????
620,#12320??健康#【面对H7N9禽流感：哪些人需要特殊防护？】与家禽密切接触的工作人员：包括从事养殖、分拣、运送、销售、宰杀、免疫接种工作和病、死禽处理等的人员，以及对有关场所进行终末消毒的专业人员需要特殊防护。即：穿普通工作服外罩一层防护服（隔离衣），戴防护口罩、医用一次性乳胶手套。 ????????
621,#12320播报##北京市发现首例人感染H7N9禽流感疑似病例#4月12日下午，经北京疾控中心实验室检测，确认地坛医院收治的一7岁患儿为人感染H7N9禽流感疑似病例。这是北京市发现的首例人感染H7N9禽流感疑似病例。目前，患儿病情稳定。市疾控中心已对两名密切接触者实施医学观察 ????????
622,#12320播报#【最新疫情】截至目前，全国共报告人感染H7N9禽流感确诊病例43例，其中死亡11人。
623,#12320??播报#随着春夏季到来，我国进入了传染病易发时期，特别是近期部分地区出现人感染H7N9禽流感疫情，引起社会关注。全国爱卫会印发了《关于大力开展爱国卫生运动切实做好春夏季传染病防控工作的通知》，要求各地、各部门以春夏季传染病防控为重点，大力开展爱国卫生运动。O网页链接 ????????
624,#12320播报#【人感染H7N9禽流感患者医疗救治费用通过医保解决】国家卫生计生委下发通知，要求人感染H7N9禽流感患者医疗救治费用通过医保解决，严禁因费用问题延误救治或推诿患者。尚未参加基本医疗保险制度，或经报销后个人医疗救治费用负担仍较重的贫困患者，可通过城乡医疗救助制度 ????????
625,#12320??播报#按照全国爱卫会《关于大力开展爱国卫生运动 切实做好春夏季传染病防控工作的通知》要求，各地各部门大力开展爱国卫生运动。江苏省南京、苏州、无锡等市先后暂停活禽交易，关闭活禽交易市场，并对活禽交易市场进行清理、消毒和封闭管理，暂时禁止外来活禽进入，并强化动物H7N9禽流感监测。 ????????
626,回复@FROM_LAST_DAY:禽流感病毒普遍对热敏感，对低温抵抗力较强，65℃加热30分钟或煮沸（100℃）2分钟以上可灭活。大家吃鸡蛋鸡肉时一定要煮熟，降低感染风险。 //@FROM_LAST_DAY:吃周黑鸭会传染吗 //@全国卫生12320://@elisajiangyan: 哈哈//@活在当下的围脖本人:不会！否则就真神了！
627,#12320播报#【浙江省新增3例人感染H7N9禽流感病例】浙江省卫生厅4月12日通报，截至4月12日18:00，浙江省新增3例人感染H7N9禽流感病例。者李某，男，66岁，退休，杭州人；患者何某，男，74岁，退休，杭州人；患者吴某，女，54岁，农民，湖州人。三名患者属重症，病情尚稳定，医院正在积极救治中。 ????????
628,#12320播报#【人感染H7N9禽流感疫情防控工作动态】浙江省开通24小时热线咨询电话，编写防病短信发给全省100万用户。安徽省召开人感染H7N9禽流感防控技术视频培训会，强化基层医疗机构医务人员的培训，重点加强农贸市场管理。 ????????
629,#12320播报#【人感染H7N9禽流感疫情防控工作动态】江苏省南京、苏州、无锡等市先后暂停活禽交易，关闭活禽交易市场，并对活禽交易市场进行清理、消毒和封闭管理，暂时禁止外来活禽进入，并强化动物H7N9禽流感监测。 ????????
630,#12320播报#【人感染H7N9禽流感疫情防控工作动态】上海市组织各区县政府和各部门开展预防知识科普、卫生陋习劝阻、环境卫生整治、违规养禽阻止、病媒生物控制等五大行动。 ????????
631,"#12320播报#【青岛一新增病例排除感染H7N9 两例为H1N1流感】10日,青岛市疾控中心又接到医院上报的H7N9禽流感监测病例1例,经检测不属于甲型流感病毒。目前,疾控部门共接到医疗机构上报的监测病例5例,经检测两例属于H1N1流感病毒,其他3例均不是甲型流感病毒,青岛尚无感染H7N9禽流感病毒病例。 ????????"
632,"#12320播报#【上海新确诊2例人感染H7N9禽流感确诊病例】上海卫计委今天19:30通报，新确诊2例人感染H7N9禽流感病例：沈某,男,53岁,自由职业；段某,男,86岁,退休人员。另，4月6日确诊患者周某，经全力抢救无效于昨晚死亡。目前上海共发现20例确诊病例，其中死亡7例，12例正在隔离治疗,1例患儿已康复出院 ????????"
633,#12320播报#【中国疾控中心已完成人感染H7N9禽流感预警系统建设】 4月11日，中国疾控中心完成了人感染H7N9禽流感预警系统发布，实现人感染H7N9禽流感疫情自动预警。与此同时，人感染H7N9禽流感专报系统也已实现临床和流调信息采集的大部分功能，发布到测试网进行功能测试。 ????????
634,#12320 播报#【中国疾控中心专家参加卫计委人感染H7N9禽流感防控督导工作】 4月12日，中国疾控中心应卫计委要求，派出来自病毒病所和应急中心8名专家与原卫生部疾控局工作人员一起分赴上海、江苏、浙江、安徽四省（市）开展人感染H7N9禽流感防控工作督导。 ????????
635,回复@4EVERHC:【最近你还吃鸡肉吗？】香酥鸡、白斩鸡、烧鸡…桌上大都是整块鸡肉做的菜，昨天武汉江夏100多名养鸡户摆了一席百鸡宴。负责人说，由于禽流感，已6天没卖出一只了。市民怕吃鸡，我们想带头吃给大家看。专家说，其实禽流感病毒只要在100°C下1分钟即可杀灭，不必恐慌。
636,#12320??播报#【最近你还吃鸡肉吗？】香酥鸡、白斩鸡、烧鸡…桌上大都是整块鸡肉做的菜，昨天武汉江夏100多名养鸡户摆了一席百鸡宴。负责人说，由于禽流感，已6天没卖出一只了。市民怕吃鸡，我们想带头吃给大家看。专家说，其实禽流感病毒只要在100°C下1分钟即可杀灭，不必恐慌。via @央视新闻 ????????
637,#12320播报#今天全球医学顶尖杂志《新英格兰医学杂志》在线发表了我国科学家的最新研究成果《人感染新型H7N9禽流感病毒》网络版，文章介绍了中国专家集体协作，在短时间内确定了一种从未发现的可导致人类肺炎的新型病原体，该病原体为一种新型重配的H7N9禽流感病毒。O网页链接 via @疾控狮子 ????????
638,#人感染H7N9禽流感#【诊断试剂研发尤为关键】侯云德说，H7N9的传播模式与高致病性的H5N1类似，都是“禽传人”，但禽类感染H7N9多不发病，难以提前识别和防控。因此，更加快速、方便使用的诊断试剂，将有助于及早发现病患。 ????????
639,人感染H5N1禽流感病例，全球是600多例，我国15年间共有45例。病毒长期存在、不断变异，将增加人传人的可能，要防范和应对可能出现的大范围人传人。
640,#人感染H7N9禽流感#在侯云德看来，H7N9亚型病毒估计将会长期存在，未来，H7N9患者也有可能在世界其他国家出现，病毒消失的可能性不大，发病数估计也会比同是“禽传人”的人感染H5N1禽流感病例数多。 ????????
641,#人感染H7N9禽流感#金奇表示从现有的证据来看，H7N9可能具有人传人的潜能，但传播能力不够。当然也不能回避病毒重配在自然界不断发生，不同病毒通过各自宿主的接触可以彼此交换基因片段。如果H7N9与人流感病毒发生重配变异，基因的改变也会带来生物学特性、致病性的改变，人际间传播的可能性就会增大。 ????????
642,#人感染H7N9禽流感#【未来H7N9是否具有大规模流行的趋势？】“国家传染病防治科技重大专项”技术总师侯云德院士认为，目前，H7N9还表现为“禽传人”，没有有效的人传人证据，“未来是否会有大范围人际间传播还很难预测，现在必须密切追踪疫情发展态势。” ????????
643,#人感染H7N9禽流感#【H7N9亚型病毒对于人类危害很大？】金奇直言，H7N9亚型病毒作为一个重配的新型病毒，其特性、危害、传播方式等并不是“1+1=2”的概念，“但1+1绝对和2有关系。究竟H7N9具备怎样的特性，还需要我们进一步的观察研究。” ????????
644,#人感染H7N9禽流感#【H7N9是否具备人传人能力？】金奇结合当前已知的、非常有限的H7N9流行病学等特征给出否定答案。“SARS期间，医务人员感染的主要原因之一往往是由于医生对患者进行气管切开时病毒迅速扩散等原因造成的。而此次救治过程中一些患者也接受了气管切开，但至今尚无医务人员感染的报道。” ????????
645,#人感染H7N9禽流感#【病毒在人际间传播都需要具备3个基本特点】中国医学科学院/北京协和医学院病原生物学研究所所长金奇教授说，病毒要在人际间传播首先病毒能够识别人体细胞表面的受体，并和受体结合进入人体细胞。其次要能够在人体细胞中繁殖；第三是要能够通过芽生等方式释放具有感染能力的病毒。 ????????
646,#人感染H7N9禽流感#【目前大范围人传人可能性不大】 如果把在人间传播快、病死率高的SARS疫情，比作病毒对于人类的机关枪扫射，那么，目前H7N9疫情则更像是病毒躲在暗处放冷枪。H7N9会不会人传人，造成大规模的危害，目前，H7N9尚未具备这样的能力，但如果病毒继续产生变异，情况也有可能发生变化。 ????????
647,#人感染H7N9禽流感#横亘在人类与H7禽流感病毒之间的这道屏障（受体类型和分布不同）出现了细微瑕疵。2002年～2003年期间分离到的北美谱系H7禽流感病毒与a2，6半乳糖苷唾液酶亲和力增强，与人流感病毒相似。这就意味着，如果病毒经适应后，就具备从禽到人，从人到人的传播特性。 ????????
648,#人感染H7N9禽流感#绝大多数禽流感病毒与a2，3半乳糖苷唾液酶受体结合，而人流感病毒与a2，6半乳糖苷唾液酶受体结合，相应的禽类和人分别表达a2，3半乳糖苷唾液酶受体和a2，6半乳糖苷唾液酶受体为主。这种受体类型和分布不同被认为是流感病毒在禽类和人类跨种属传递的主要障碍。 ????????
649,#人感染H7N9禽流感#中疾控病毒所国家流感中心主任舒跃龙指出，与所有禽流感病毒亚型一样，H7亚型病毒也分为北美和欧亚谱系。迄今我国所属的欧亚谱系H7亚型禽流感在人群中最大规模的暴发是在2003年春，H7N7亚型共导致荷兰86人感染1人死亡。这表明该病毒可能存在有限的人传人机制。 ????????
650,#人感染H7N9禽流感#【重新审视H7亚型禽流感病毒的破坏力】新型H7N9禽流感病毒的出现，给公众健康造成了极大威胁，也让学界开始重新审视其所在的“大家族”：H7亚型禽流感病毒的破坏力。此前与患者病死率超过50%的高致病性H5N1亚型禽流相比，研究者对于人感染H7亚型禽流感病毒的关注度相对低了很多。 ????????
