ID,微博内容
192,【李克强：要一视同仁对待现役非现役牺牲的消防人员】中共中央政治局常委、国务院总理李克强16日下午来到天津滨海新区临时灵堂，向“8·12”火灾爆炸事故中牺牲的消防人员默哀并三鞠躬。他说，牺牲的现役和非现役的消防人员履行同样的职责，也应一视同仁对待，让他们得到同样的抚恤和荣誉。 ????????
193,【消防员17人牺牲78人失联】截至目前，天津公安消防部队官兵17人牺牲、6人失联。据天津新闻发布会消息，截至16日9时，#天津滨海新区危险品仓库爆炸#已确认112人遇难；天津港公安局消防支队72名消防员失联。
194,#天津滨海新区危险品仓库爆炸#【16日上午确认4名消防战士罹难】8月16日上午确认牺牲的公安消防战士是：天津市公安消防总队开发支队八大街中队訾青海、成圆，开发支队特勤队高洪森，保税支队天保大道中队庞题。战友走好 ????????
195,#天津滨海新区危险品仓库爆炸#【公安消防官兵已有17人牺牲】8月16日10时，从天津爆炸事故现场指挥部 传来不幸消息，公安消防官兵又确认4人牺牲。牺牲的消防官兵上升到17人，另有7人失联，69人受伤。 ????????
196,#天津滨海新区危险品仓库爆炸#【增调核生化侦检编队】8月15日晚，公安部消防局从辽宁、江苏消防总队调集核生化侦检编队共6辆消防车30名消防官兵到达天津滨海新区爆炸事故现场，配合处置。 ????????
197,#天津滨海新区危险品仓库爆炸#【杜兰萍副局长解读事故处置复杂性】15日下午，公安部消防局副局长杜兰萍接受央视专访时表示，事故处置复杂性在于：一是现场危化品仓库储存的物品具有爆炸和火灾的危险；二是危化品种类多，性能各异；三是货物存在混存现象，给灭火救援带来困难。 L秒拍视频 ????????
198,#天津滨海新区危险品仓库爆炸#【全力搜救被困人员】公安消防部队前线指挥部成立了15个搜救组，冒着随时中毒、爆炸的危险，全力搜救被困人员及失联消防官兵，截止目前，已搜救出44名被困人员。 ????????
199,#天津滨海新区危险品仓库爆炸#【跨区域调集增援力量】公安部消防局从河北消防总队调集了3个支队的3个化工编队，共计43部车232名官兵到场增援，从北京总队调集2部核生化多动能侦检车到场处置。 ????????
200,#天津滨海新区危险品仓库爆炸#【消防部门启动心理干预措施】眼见同生共死的战友遇难、受伤，闭眼就见战友身影在眼前飘荡，难以入眠，极易出现焦虑、难过、狂躁等情绪。公安部消防局启动心理干预措施，征调8名心理医生，培训陪护人员，对参战官兵和牺牲、失联、受伤官兵莅津家属进行心理干预。 ????????
201,#天津滨海新区危险品仓库爆炸#【消防战士刘钰涛出院：我想去救我的战友】刘钰涛是开发区公安消防支队第八大街中队战士，第一批进入火场救援。爆炸时他离爆炸点只有100多米。经两天的救治，医院检查确认可以康复出院。出院归队后，他想申请重新投入到救灾中。 ????????
202,#天津滨海新区危险品仓库爆炸#【又确认2名战友牺牲】8月14日21时许，天津市公安消防总队开发支队三大街中队战士郭俊瑶经抢救无效牺牲；15日7时40分，现场发现天津市公安消防总队保税支队天保大道中队战士宁宇遗体战友走好！ ????????
203,【这是一次前所未有的灭火救援】公安部消防局副局长、总工程师杜兰萍在接受新华社记者专访时表示，#天津滨海新区危险品仓库爆炸#是新中国以来，消防官兵伤亡最为惨重的事件，场面十分惨烈，救援难度前所未有，我们决不放弃一个失联人员。°??这是一次前所未有的灭火救援 ????????
204,#天津滨海新区危险品仓库爆炸#【14日确认5名消防官兵罹难，牺牲官兵已达11人】救援在继续，令人心痛的消息再度传来！14日确认牺牲的消防官兵5人，他们是开发区公安消防支队副支队长王吉良、政治协理员江泽国，战士宁子默、林海明、李远航。截至目前，牺牲官兵上升到11人，另有12人失联，68人受伤。 ????????
205,#天津滨海新区危险品仓库爆炸#【事故处置3大难点】天津消防总队长周天说，一是爆炸现场各种不同成分的材料混杂可能发生化学反应，随时可能发生爆燃和爆炸；二是清理灭火救人的难度大，阻碍了进展速度；三是爆炸波及的范围广，在很大范围内造成大量碎片、物品洒落，房屋倒塌变形，整个事故现场面积大。 ????????
206,#天津滨海新区危险品仓库爆炸#【又有4名消防员确认罹难】截止8月14日13时，已确认10名公安消防官兵牺牲，13名消防官兵失联。新确认牺牲的4名消防官兵是：开发区公安消防支队副支队长王吉良，战士宁子默、林海明、李远航。现场官兵表示，哪怕有一线希望，也要把失联的群众和官兵找到。 ????????
207,#天津滨海新区危险品仓库爆炸#【找到1名失联消防战士】8月14日上午，天津滨海新区危化品爆炸现场搜救出1名受伤的消防战士。目前周倜在天津泰达医院胸外科接受治疗，主治医生表示他主要病症是胸部纵膈气肿，另腿部、头部有外伤，神志清醒，生命体征平稳。 ????????
208,【调集增援力量】根据天津市滨海新区危化品堆垛爆炸事故救援情况，公安部消防局13日晚上发布命令，调集河北沧州、廊坊、唐山消防支队的化学灾害事故救援队共130名消防官兵、16台消防车、2套远程供泡沫系统进行增援。
209,#天津滨海新区危险品仓库爆炸#【战友走好】天津滨海新区危化品爆炸发生后，当地46个消防中队的143辆消防车1000余名官兵赶赴现场全力处置。灭火中，6名消防战士壮烈牺牲，18名官兵失联，66名官兵受伤。牺牲的战友，走好！受伤的战友，挺住！失联的战友，平安！ ????????
210,#天津滨海新区危险品仓库爆炸#【酣战正在进行】截至目前，46个公安消防中队143辆消防车1000余名消防官兵在爆炸现场全力处置。天津传回的实时画面显示，现场黑烟夹杂着黄烟正在翻滚，危险依然存在，战友们一定要注意安全。 ????????
211,【天津危化品堆垛爆炸】8月12日22时50分，天津消防总队接到报警称，天津滨海新区港务集团瑞海物流危化品堆垛发生火灾，天津消防总队9个中队和港务局码头3个专职队赶赴现场扑救。23时30分左右，现场发生爆炸 。目前，2名消防官兵失联，4名受伤，并有交通设施和居民住宅收到不同程度的损坏。 ????????
212,【环境保护部调集全国力量支持天津开展应急】8月16日晚，环境保护部部长陈吉宁到天津，查看天津滨海新区爆炸事故现场。陈吉宁作出“人员不够，要调集全国环境保护部门的科研和监测专家、技术人员、监测仪器、车辆等支持天津应急工作”指示。截至18日下午17时，已有30余人到津。O网页链接 ????????
213,【“天河一号”超级计算机恢复正常工作】#天津港爆炸事故#中被迫关闭的国家超算天津中心“天河一号”超级计算机，于8月15日晚22时10分重新开机，经过设备调试和检修，到17日14时全部重启恢复正常工作，目前建在“天河一号”上的天津滨海新区电子政务云平台也全部恢复。O中国政府网 ????????
214,【李克强：要一视同仁对待现役和非现役牺牲的消防人员】李克强16日下午来到天津滨海新区临时灵堂，向“8.12”火灾爆炸事故中牺牲的消防人员默哀并三鞠躬。他说，牺牲的现役和非现役的消防人员履行同样的职责，也应一视同仁对待，让他们得到同样的抚恤和荣誉。 ????????
215,【刘延东看望天津瑞海公司危险品仓库爆炸事故受伤人员及家属】8月13日晚11时许，中共中央政治局委员、国务院副总理刘延东受习近平总书记、李克强总理委托，代表党中央、国务院赴津探望在天津滨海新区瑞海公司危险品仓库爆炸事故中受伤人员并慰问家属。 O国务院领导 ????????
216,#天津港爆炸事故#【事故已造成50人死亡】据@天津发布 ，滨海新区危险品仓库爆炸事故最新伤亡人数发布：截至今日19时，此次爆炸事故共造成50人死亡；住院治疗701人，其中重症伤员71人。@人民日报
217,#天津港爆炸事故#【国家级核生化应急救援队出动】北京军区214名官兵组成的国家级核生化应急救援队，于11时从北京出发，摩托化急行军赶赴爆炸现场，到达后配合当地立即开展救援。目前天津滨海新区军事部所属武装部的3台野战指挥车也全部赶到现场，从不同方位提供火情视频情报。（新华社）
218,【最新消息汇总：44人死亡，包括12名消防员牺牲】滨海新区危险品仓库爆炸事故最新伤亡人数发布：截至今日中午12时，此次爆炸事故共造成44人死亡，其中包括12名消防官兵；住院治疗520人，其中重症伤员66人。@新华视点
219,【李克强就天津滨海新区危险品仓库爆炸事故救援和应急处置工作作出批示】李克强要求全力组织力量扑灭爆炸火势，并对现场进行深入搜救，注意做好科学施救，防止发生次生事故；抓紧组织精干医护力量全力救治受伤人员，最大限度减少因伤死亡。 ????????
220,"#天津滨海新区码头爆炸#【事故已造成14人死亡】经初步核查,截止目前事故造成14人死亡,400余人受伤。灭火过程中发生2次爆炸导致部分现场人员被困,现正在全力搜救被困人员。习近平对天津滨海新区危险品仓库爆炸事故作出重要指示,要求尽快控制、消除火情,全力救治伤员，确保人民生命财产安全。@央视新闻 ????????"
221,#天津滨海新区码头爆炸#【已致7人遇难】据人民日报消息，12日晚11时20分左右，天津港国际物流中心区域内瑞海公司所属危险品仓库发生爆炸。目前，经初步核查，7人死亡，部分人员受伤，周边建筑受损。在灭火过程中发生2次爆炸，导致部分现场人员被困，正在全力搜救。@人民日报 ????????
222,#天津滨海码头爆炸#【天津滨海新区发生爆炸】12日23:30左右，天津滨海新区第五大街与跃进路交叉口一处集装箱码头发生爆炸，爆炸物品是集装箱内的易燃易爆物品。现场火光冲天，附近居民听到巨大爆炸声，有强烈震感。受伤人员已被送往附近医院急救，伤亡情况尚不清楚。@央视新闻
