ID,微博内容
4629,#海淀新闻#【平原造林任务超额完成】截止目前，海淀完成绿化面积456公顷，种植苗木73万余株。实现平原造林3550亩，完成市政府年度任务的106%。精品公园建设也在扎实推进，美和园、北极寺公园工程进度达90%，翠湖湿地公园生态修复工程完成70%。 ????????
4630,#海淀新闻#【宝宝也疯狂】海淀区家庭人口文化宣传周开幕，在双榆树公园，300多个来自不同社区的0-3岁宝宝比赛助兴。比赛现场，家长们争当“主角”进行“赛宝宝”角逐，“急速快递”、“小脚穿大鞋”等项目秀逗全场。举办宝宝大赛旨在提高家长早教意识、培养正确的亲子观念。[cai开心] ????????
4631,这也是一种方法，心理战！！！
4632,//@健康海淀: 截至7月2日，海淀区卫生监督所对管辖医疗机构开展人体器官移植专项监督检查工作，共检查医疗机构182户次，出动监督员411人次，监督车182辆次。未发现违规开展移植业务的医院。@首都健康 @海淀在线 @海淀区政府网站
4633,#海淀风采#【2分26秒的百米成绩】骑自行车，距离100米，绕行26个锥筒，捡拾马路上的污物，成绩2分26秒，这是海淀环卫专业作业技能大赛的现场。杂技一般的技艺却是经年累月的重复，无论烈日、朝阳，无论大雨、黄昏，黝黑的面庞、粗糙的双手，他们是城市美容师！ ????????
4634,#民生海淀#【70以上老人可享优先免费上门公证服务】海淀学院路街道与北京国信公证处签订协议，学院路地区的28个网格均有公证员。居民可以在社区公告栏或居委会查询到公证员的联系方式。公证处每月将在社区举办活动，并可现场办理一些简单公证工作，70岁以上的老人可优先享受免费上门服务。 ????????
4635,各位童鞋，了解“样式雷”么？举手抢答啦
4636,转发微博
4637,哇，好霸气的一首诗，顶你，昌平！！！
4638,小编家住海淀锦绣大地物流港附近，每天355路上下班，单程耗时1.5小时，普通人一枚，对交通的感受颇深；因为业务的关系，所以无法回答您关于地铁里灯光有时不亮的问题，还请您理解，亲。
4639,从今天起，面朝二楼，蹬蹬蹬蹬！！
4640,有需要灭蚁的童鞋，电话联系居委会啊
4641,#海淀新闻#【翠湖湿地首次自然繁殖白枕鹤】经过29天的精心照顾，翠湖湿地驯养的一对白枕鹤自然孵化出首只幼雏，这是翠湖湿地首次成功繁殖白枕鹤。白枕鹤又名红面鹤，为国家一级保护珍禽。受数量限制，白枕鹤自然配对较难，这对鹤夫妇是2010年由人工选对，谈了1年多恋爱才成为伴侣噢[cai晃头] ????????
4642,越来越方便呀，京西的交通的更加方便
4643,小编承认，真干过，当时内心有点邪恶。。。
4644,祝贺祝贺，越办越好噢
4645,#民生海淀#【客诉处理中心几分钟办妥退换货】本市首家客诉处理中心在当代商城揭牌，并设立了200万的先行赔付专项基金，顾客投诉将得到快速处理、高效解决。 以前顾客需与营业员交涉，批准后，才能到各楼层的退货台办理退款。现在客诉中心“一站式退换货受理处”专职人员集中办理。[cai晃头] ????????
4646,注意安全啊，防不胜防，O(∩_∩)O哈哈~，我们已经同这家伙斗了好些年了 //@guo-leilei:今年还没被叮，以后备用
4647,空中飞人
4648,#民生海淀#【马连洼700名老人享免费体检】马连洼街道从今年起对60岁以上烈属、低保、低保边缘、四级以上残疾退伍军人、享受国家特殊津贴、劳动模范等六类老年人以及80至89周岁独居、残疾老人，还有90岁以上老年人每年进行一次免费体检。据悉，本次活动免费体检人员将超过700人。 ????????
4649,【蚊子叮咬破皮别喷花露水】太阳公公这两天很给力，蚊子们大量活动了。被蚊子叮后皮肤会留下创口，加上很多人会因痒挠破皮肤。这时如果大量喷洒花露水，酒精、驱蚊酯会直接通过创口刺激皮肤，不但不能减轻炎症，反而会加重皮肤损伤。正确的方式：用肥皂水或小苏打水冲洗，疗效8错。 ????????
4650,你让我花掉一整幅青春，用来寻你!太阳真好！ ????????
4651,#海淀新闻#【集中销毁“摩的”】海淀区在首钢解体厂将379辆依法查扣的“摩的”、三轮车进行集中销毁。由于“摩的”多数为拼装车且普遍没有合法手续，安全性能差，事故时有发生。 海淀针对军事博物馆、五棵松地铁站、上地城铁站等 “摩的”违法运营突出地区展开了一系列的综合整治，并取得良好成果。 ????????
4652,李逵现身，李贵无处藏身！支持正规售后网点！
4653,#海淀新闻#【育英学校管乐团进北京音乐厅演出】近日，北京市育英学校金帆管乐团“畅听天籁，感怀经典”电影音乐会在北京音乐厅拉开大幕。这是北京市学生金帆管乐团中首次以电影音乐形式演出。《美女与野兽》、《狮子王》、《龙猫》等电影主题曲赢得了全场阵阵热烈掌声。[cai开心] ????????
4654,强烈要求引进海淀
4655,#海淀新闻#【老天桥绝活进校园】2003年起，海淀白水洼小学将民俗艺术引入校园，特地聘请退休老艺人孙国旺授课，以前踩高跷等民俗绝活传男不传女，孙老师打打破传统，悉心相授，将民俗艺术传承下去。孙老出身武术世家、从小练功、12岁卖艺，今年71岁的他已经是老天桥的最后一批艺人。 ????????
4656,@北京市教委 //@海淀区青年联合会: //@北京师范大学: 送给毕业生
4657,【智慧海淀在行动】在经过2年多不懈的努力，海淀区政府决策与支持与服务系统项目于近日成功上线并通过专家验收。该项目围绕海淀区经济热点，对全区总体经济运行状况和财政收入状况进行统一监控和分析，在税源治理、政府投资、行业布局、绩效监察方面实现了重大突破和管理创新。O网页链接 ????????
4658,向见义勇为的支书致敬，水真的很冷！
4659,#创新海淀#【五环内最大郊野公园实现“清水零消耗”】海淀八家郊野公园是五环内规模最大的郊野公园，总面积1522亩。苗木灌溉用水全部来再生水，经过三级过滤后流入3400平方米的湿地，通过水体内部循环，“死水”变“活水”，与地下水相比，灌溉水温平均提高了4℃至8℃，更有利于植物生长。 ????????
4660,
4661,不要游野泳，小朋友一定不参与，北京的河岸直上直下，很容易踏空发生危险
4662,#民生海淀#【十项社会保险项目下沉试点街镇】为方便市民和单位就近办理社保业务，海淀人力社保局参考辖区内的参保单位户数，承载能力等条件，最终确定中关村、西北旺等9家社保所作为首批业务下沉街镇。各位有需要的童鞋可以提前联系噢！有图有真相!@北京12333 [cai晃头][cai开心] ????????
4663,一杯咖啡就可创业哦，神奇吧，欢迎来提问
4664,#海淀新闻#【四季青30余家庭参观消防中队】近日，海淀区四季青镇组织有兴趣的30多个家庭，由家长带领小朋友参观了采石路特勤消防中队，学习预防避免火情知识，增强安全自救意识。童鞋们，告诉小朋友，随便进厨房开煤气、拿菜刀噢，防止儿童意外伤害。@平安北京 @北京消防 [cai开心]  ????????
4665,雨消失了，各位童鞋今天不用带伞了，周末又是电闪雷鸣噢，记得带伞，注意安全！[cai开心] ????????
4666,#民生海淀#【上地环岛改造即将完成】上地环岛改造已进入尾声，目前红绿灯设备已经安装完毕，平交路口路面上的斑马线及车辆转向标志已经喷划完成，车辆已经按照十字路口通行，绿化带的施工工作正在进行。各位由此经过的童鞋，发现新变化了么？[加油啊][cai开心] ????????
4667,北京难得的连续阴雨，昨晚新洗的衣服没干，点点江南的感觉，路上的童鞋小心开车，散步的注意安全，收拾心情，开始上班啦 ????????
4668,各种的宝宝控！O(∩_∩)O哈哈~，ps：我们总是喜欢各种幼小的东西，并且充满了爱，这就是生命的延续和壮大。
4669,玉渊潭的荷花哟，有没有并蒂莲》？O(∩_∩)O哈哈~
4670,各位有小朋友的童鞋，告诉小朋友不在自动扶梯上探头，踩在黄线以内，不要乱跑乱跳，[bed凌乱]
4671,#民生海淀#【中考考生走错路，还需人民警察】昨天早晨7点32分，海淀区立新学校门前，一名中考考生走错了地方，海淀公主坟交通大队民警用了10分钟，把他送到了154中学。童鞋们，真不能大意啊。。。 ????????
4672,#民生海淀#【打通城市毛细血管，增加社区停车位】目前海淀公园西侧路、静淑苑路、翠微路已完工，全长2334米，在毛纺南小区和毛神庙1号社区实施老旧小区停车场设施建设，建设1174个停车位。在京师大厦等11家单位开展错时停车，共享车位814个。在万柳地区等居住区周边，施划路侧临时占道停车位1047个。 ????????
4673,#大美海淀#【京城唯一金莲花盛开香山】金灿灿的花朵映衬着翠绿的古松，进入盛花期的香山金莲花，成为夺取各位童鞋菲林的首选。据记载，香山金莲花是在清代时由五台山移植而来，是京城唯一种植金莲花的皇家园林。 ????????
4674,各位童鞋，海淀北部下大雨啦，有雷，各位在外面的童鞋一定要小心噢，东北旺的雨很大 ????????
4675,海淀蓝莓文化节开幕啦，上庄镇、四季青镇、苏家坨镇均有种植，品种有都克、蓝丰等10余种，种植面积200余亩，平均亩产500斤，是北京市蓝莓产业的龙头。蓝莓每年6月中旬成熟，有一个月的采摘期噢 ????????
4676,确实温暖。。。我们需要这样的偶像！
4677,神女果然非同凡响，向神女致敬！第一人！
4678,这个很神奇啊，哪里有卖啊，hoho
4679,#平安海淀#【夏日开窗注意防盗】近日，家住西三旗某小区的业主一觉醒来，发现客厅窗户大开，笔记本电脑等财物丢失。西三旗派出所接警后，顺藤摸瓜，将爬楼钻窗入室盗窃的一个7人犯罪团伙抓捕归案。民警提示：夏日休息，一定关好门窗，家中不要留存大量现金，一旦发现被盗，保护好现场并立即报警。 ????????
4680,#创新海淀#【农药残留早知道】海淀区农委给规模较大的果蔬基地配备农药残留自检设备，农户只要将样品放入检测机中，很快便能得出农药是否超标的初步结果，保证海淀果蔬的绿色安全，也得到了顾客的认可和赞誉。 ????????
4681,向于师傅致敬！！
4682,官方说法哦，官厅水库只作为北京河湖和工业的补充用水
4683,这条8错！！！
4684,#海淀新闻#【老人理发只收一元】周二，海淀北太平庄街道今典花园社区门口的“东方名剪”理发店前有许多老人排队理发，据介绍，每周二、四，社区60岁以上的老人前来理发，只象征性地收取1元钱。此外，社区还联合“秀爱”理发店，每月进社区为居民义务理发。理发师傅们的手艺和态度，让老人交口称赞。 ????????
4685,真漂亮呀，吼吼
4686,这个必须有！@平安北京 @海淀公安分局
4687,是那个小时候看过的《海底两万里》么？
4688,祝福妞妞越来越来健康，快乐成长//@北京发布: 这是那个从10楼掉下来奄奄一息的小妞妞吗？恢复得这么好了，真是留有生命就留有希望呀。感谢最美妈妈！祝福小妞妞。妞妞：要上幼儿园了，要开心快乐的长大啊！
4689,期待神女，祝愿发射成功！
4690,炫！
4691,总理在报告中提到了“中关村电子一条街”、科学家下海的示范效应哦
4692,#民生海淀#【水质检测车上街】海淀水质应急检测车现身街头，可检测PH值、总硬度、氨氮等30余项指标，检测时间最快1分钟，最长半小时，相比以前3-5天的时间，效率大大提高。提醒各位童鞋：5月至9月是水污染的高发季节，若发现水质异常，可拨打热线12320或海淀区卫生监督所24小时值班电话88364644咨询。 ????????
4693,如果有绳子、树枝、竹竿，最好用这些，没有的话再下水，按照@平安北京 的提示做，贸然下水真的很危险，不能冲动救人。各位会游泳的童鞋更要牢记。
4694,高考的童鞋学习啦
4695,#海淀新闻#【企业登记平均缩短两个工作日】工商海淀分局作为全市试点率先运行“部分登记事项直接核准制”，一年间分局共办理企业各类登记注册业务近8万户次，较同期增长48.8%；企业办理登记手续周期平均缩短了2个工作日。各位有需要的童鞋，这个真的很方便了噢。 ????????
4696,开放啦，各位童鞋要逛半天啦，吼吼
4697,雨过天晴啦
4698,很整齐噢，全民建设系列，
4699,默哀。。。//@平安北京: 向牺牲的战友默哀
4700,#海淀新闻#【高考，你不是一个人在战斗】为服务好今年海淀1.4万余名高考生应考工作，海淀交通、城管、卫生、供电等多个部门严阵以待；考场外高考服务岗热情周到，有纯净水、有扇子、有清凉油、有文具；学校内，老师们为特殊考生开辟绿色通道，学校外，家长们翘首以待，高考，你不是一个人在战斗！ ????????
4701,幸亏时间还好。。。向民警致敬！！下午别耽误啦
4702,原来这个是珍珠梅啊，好漂亮
4703,#海淀新闻#【上地环岛变身十字路口】目前，上地环岛拆除工程施工进展顺利，月底前将变成十字路口。通过铲除中央环岛、铲除信息路部分中央隔离带，以及路口渠化设计和调整。十字路口东、南、北三个方向改成双向8车道，西方向改成双向10车道，运力预计将提高50%，将大大缓解该路口的交通拥堵状况。 ????????
4704,喜欢分享美的东西。。。[din转转]
4705,幸亏离得不远//@平安北京: #高考服务进行时#@海淀公安分局:#考生走错考场，民警八分钟护送#今天早上8点45分，一名本该在首都师范大学附中考试的考生从北京理工大学附中狂奔了出来，原来考前15分钟，她才发现自己走错了考场！当时，正在校门口执勤的万寿寺派出所韩警官、任警官见状，立刻开警车护送。
4706,各位报考同学注意啦！
4707,#海淀新闻#【打造十五分钟律师法律服务圈】海淀律师行业“法律服务村居行”活动实现了全区村庄和社区法律服务全覆盖，同时海淀司法局积极进行“15分钟律师法律服务圈”建设，已实现29个街镇的624家社区（村）与全区426名律师一对一结对，确保居民能得到及时、有效的法律服务。 ????????
4708,高考首日，祝童鞋们开考顺利，沉着、冷静、耐心、细致！ ????????
4709,向杨师傅致敬，也要注意自己的人身安全啊
4710,回复@一手遮天盖地:谢谢@一手遮天盖地 同学们注意安全，带好雨伞，雷雨时小心使用手机 //@一手遮天盖地: @北京延庆 @北京昌平@海淀在线??????请大家奔走相告哟！
4711,明天就要高考啦，各位童鞋，有没有似曾相识的感觉？说说自己是哪年高考的吧，可以附带当年的大事件哦，小编先来一个：2001年高考，当年的理想是：争取一次成功，可以踏踏实实看02年世界杯 ????????
4712,大家共同满足一个女儿的心愿吧，这时候她只是一个失去爸爸的孩子！！有爱心的童鞋，我们需要您的发声！！@湖南省交警总队
4713,考生童鞋，提前踩点，早点出门，带好证件，带齐文具，放松迎战，yeath！！
4714,#创新海淀#【物联网，让农民用电脑种地】在家中就可以随时关注蔬果大棚里的温湿度变化；轻点鼠标就可以远程控制喷淋、调节温度，实现精细化种植……海淀区四季青镇香山村绿色果品观光园已在部分大棚试验物联网管理，让瓜果蔬菜“开口说话”，传统的农业生产方式正在改变。(图一的传感数据可以即时掌握) ????????
4715,#海淀新闻#【金隅男篮走进中关村中学】日前，北京金隅男篮走进海淀中关村中学，主帅闵鹿蕾及陈磊、吉喆、解立彬等9名来宾参加，吉喆、解立彬等更是走上球场，与同学们同场竞技。中关村中学是北京市篮球传统校，学校初、高中男女篮球队曾获全国中学生篮球亚军和北京市中学生男篮冠军等荣誉。 ????????
4716,各位童鞋，咱一定要检查好自己的车啊，@交通北京 @海淀公安分局
4717,学习中！！！
4718,
4719,#海淀新闻#【“京交会”海淀共签约1041亿元】京交会开幕以来，海淀区约有500多家企业参加了各类会议、对接活动等超过100场，共有12个项目达成合作意向，签约金额合计约1041.8亿元。通过参加此次京交会，将有利于拓宽海淀现代服务业发展空间，促进外贸出口转型升级。 ????????
4720,这个有意思呀
4721,各位考生童鞋，不能带手机，不能在试卷上做标记，类似“老师辛苦了”的话，都作为作弊处理噢，一个字，咱只能老老实实答题啦[呵呵]
4722,各位在路上的童鞋，不要接打手机噢，注意安全！刚才海淀的雨很大，蓝靛厂南路， 长春桥北很大，但是桥南就小多，神奇的大自然。
4723,各位童鞋，晴带雨伞，今天下雨也要记得带伞噢[呵呵]
4724,杭州好人，感动中国！
4725,便民服务
4726,#友情提示#【谨防“洗”来的烦恼】海淀消协提示，近期洗衣投诉较为集中，涉及洗涤后发现衣物缩水、染色、褪色、破损等情况。建议消费者选择信誉好、有经营资质和一定规模的洗衣店；贵重衣物确认需要专业洗染店进行洗涤，要注意保存购物小票，一旦发生洗衣纠纷，有利于避免损失。 ????????
4727,各位童鞋，这是官方消息哟
4728,各位童鞋，这是官方消息哟
4729,怀念青葱的岁月，铭记快乐的童年，深切纪念那些玩泥巴、游野泳、抄生字、跳皮筋的日子，各位童鞋，节日快乐！ ????????
4730,微博内容
4731,【预约健康 卫生服务向均等化迈进】十年来，国家花大力气提高居民的健康质量。至今，全国超过10亿的居民都有了健康档案。除41项基本公共卫生服务，针对特殊疾病、重点人群和特殊地区，国家还实施了农村孕产妇住院分娩补助、15岁以下人群补种乙肝疫苗等重大公共卫生服务项目，惠及人群近2亿人。 ????????
4732,//@央视网政务微博: @卫生新闻宣传 @中国健康教育官方微博
4733,//@中国健康教育官方微博: //@Epidem_gist: 博士不一定博学，专家不一定专业，这是我国精英教育的特点决定的。。。 //@一块二毛:当年那么多老专家信轮子教充分证明了即便已经是饱学之士，在其他领域常识方面也难免缺乏得厉害。更别说医学分科之细，内部都隔行如隔山。珍爱健康，规范就医，大家保重。
4734,【我国加紧建设紧急医学救援基地】为解决灾后大量伤员收治难的问题，我国正在加紧建设覆盖全国各省市的紧急医疗救援基地，调动大医院的会议室、停车场等一切空间，每家医院力求在半小时内能新增200张床位。这将有利于应对突发事件，及时为伤员提供救治，使伤亡损失降到最低。@与点阁 ????????
4735,【北京年内拟建立两所诊疗性青少年网瘾干预基地】北京未成年人保护委员会2012年重点工作通气会议上决定，拟建立“网瘾”干预基地将启动诊疗临床路径。拿网瘾干预基地拯救你，沉溺在网络世界的孩子们！ ????????
4736,【大型医疗机构首发居民健康卡】居民健康卡大型医疗机构全国首发仪式15日在华中科技大学附属同济医院举行。陈竺部长指出，在大型医疗机构发放居民健康卡不仅有利于加快发放进程，更有利于推动全国各级各类医疗机构就诊卡的统一。@与点阁 @湘雅健康 ????????
4737,@许樟荣医生
4738,@毛群安 介绍糖尿病教育合作中心成立意义。该中心将动员社会力量、组织有关专家开展糖尿病健康教育方面政策与策略研究、开发健康教育传播材料、具备糖尿病管理技术培训及大型健康传播活动！ ????????
4739,卫生部疾病预防控制局孔灵芝副局长在糖尿病教育合作中心成立仪式上讲话！ ????????
4740,定期检测血糖含量是控制糖尿病最基本的一步。要控制糖尿病，保持规定饮食、运动及药物的准确性都是必要的！[做鬼脸] ????????
4741,中国人民解放军第306医院@许樟荣 介绍糖尿病流行病、危害、难题破解方案 ????????
4742,为加强全国糖尿病患者健康教育中心（卫生部新闻宣传中心）拟与糖友传媒合作成立糖尿病教育合作中心！ ????????
4743,全国首届卫生摄影与新闻宣传培训班第一课@毛群安 ：如何做好新形势下的卫生新闻宣传工作 ????????
4744,
4745,为创新卫生新闻宣传工作，提高卫生新闻宣传工作人员业务素质，全国首届卫生摄影与新闻宣传培训班于山西太原正式开幕！ ????????
4746,针对个别媒体报道“新版国家基本药品目录入选品种最多可能达到700种”的说法，卫生部医政司相关人士予以否认，并表示，2012版国家基本药物目录调整工作正在进行中，只有等到目录正式出台后才能知道确切数字。 ????????
4747,//@人民网: 【卫生部：记者“绿茶代尿”误导公众】卫生部新闻办回应，用绿茶替代尿液送检的做法，是不科 学的。尿检仪器没有鉴定样本是否为尿液的程序。卫生部组织专家研究认为，该报道有悖于媒体记者职业道德的规范要求，是误导公众，不利于维护正常的医疗秩序，构建和谐的医患关系。
4748,8月1日，有“史上最严限抗令”之称的《抗菌药物临床应用管理办法》正式实施。办法明确，抗菌药物临床应用实行分级管理。根据安全性、疗效、细菌耐药性、价格等因素，将抗菌药物分为三级：非限制使用级、限制使用级与特殊使用级。 ????????
4749,《求是》杂志8月1日刊登张茅书记的文章《深化医药卫生体制改革 促进卫生事业科学发展》。文章指出，总结卫生事业取得的成绩在于深入贯彻落实科学发展观，坚持中国特色卫生发展道路，正确处理卫生事业与经济事业协调发展关系，正确处理影响卫生事业发展关系，探索出医改的中国式解决办法。 ????????
4750,
4751,//@宁毅博士: 杜校友，很钦佩您和高老的努力。但您提到的消息不准。艾滋病处处长夏刚周五乘UA898晚点11点晚才出机场，我大雨中接来到家住，小叙之后12点多休息。早晨6点就起床早餐，在雷电交加中赶往Georgetown开会。我和他一直有电话联系，他在会场，不要冤枉为艾滋病努力工作的人。向你的努力致敬！
4752,
4753,【中国全科医生规范培训标准出台 培养年限为三年】卫生部30日正式发布《全科医生规范化培养标准(试行)》通知。根据《标准》，全科医生规范化培养年限为3年，实际培训时间不少于33个月。 ????????
4754,由中国健康教育中心（卫生部新闻宣传中心）制作的丙肝防控公益广告，有蔡国庆和蒋雯丽出镜奉献，敬请关注！@蔡国庆歌迷会  ????????
4755,国庆哥哥和粉丝们走起来 //@蔡国庆歌迷会:积极行动，共抗肝炎[爱心传递] //@小尤小溪: 蔡国庆好帅好帅
4756,【中国健康教育中心开启丙肝宣传大巴】针对丙肝的底知晓率现状，2011年我中心启动了全国丙肝健康咨询流动站，分南北两线开展丙肝义诊及咨询服务。目前此项工作仍在如火如荼地进行。 ????????
4757,【公众对丙肝认知度低，日常防护意识薄弱，缺乏早期筛查和及时就诊的自觉性】近年来一项针对丙肝的调查显示：公众对丙肝的知晓率只有38%，远远低于甲肝 (91%)和乙肝 (95%)。76%的被访者认为丙肝无法治愈，因而丧失了宝贵的治疗机会，确诊后规范治疗，治愈率可以达到七、八成左右。 ????????
4758,【丙肝---全球面临的共同难题】约80%的急性丙肝患者没有明显症状，且在发病初期常被隐匿，目前我国丙肝漏诊率高达90%。而丙肝转化为慢性肝炎的比率却远超乙肝（<10%）达到50-85%。此外，丙肝尚无疫苗预防，潜伏的丙肝患者不仅自身健康风险巨大，同时也是威胁社会公共卫生的隐患。 ????????
4759,秀秀我们中国健康教育中心（卫生部新闻宣传中心）承办设计的＂世界肝炎日＂主题海报。 ????????
4760,【戊肝防治已迎来疫苗时代】2012年1月，我国戊型肝炎疫苗已获批上市，成为世界首个用于预防戊型肝炎的疫苗，这是全球肝炎防控领域的一个重要里程碑。 ????????
4761,【中国约1000万丙肝感染者 首部防控指南发布】22日，“积极行动，共抗丙肝”专题会在北京举办。据悉，中国目前约有1000万例丙肝感染者，公众对丙肝的认知率低、就诊率低、治疗率低。业内呼吁加强丙肝医院内感染控制管理。当天，首部《中国丙型肝炎医院感染防控指南》正式发布。 ????????
4762,【1/12的由来 AmInumber12？】”全球大约12个人中就有一个是慢性病毒性肝炎患者，这些人很可能就在你我的身边。有些病人虽然被病毒性肝炎感染或者已处于患病状态，但由于没有接受过检测，很多人并不知道自己已被感染，等发现症状再去检查或治疗却已是为时太晚悔之莫及。 ????????
4763,【肝炎It's closer than you think】统计数据显示：全球携带乙肝病毒人数为三亿五千万，丙肝的感染人数也达到了一亿五千万！全球60亿人口大概12个人里就有一个人被乙肝或是丙肝感染，仅我国每年因乙肝相关性肝病死亡人数就高达40万人。“肝炎不像你想象的那么遥远”，让我们“积极行动，共抗肝炎”。 ????????
4764,#＂世界肝炎日＂学术研讨会#中国疾病预防控制中心王宇主任正在作题为＂中国病毒性肝炎防治形势和挑战＂的报告。 ????????
4765,【＂世界肝炎日＂学术研讨会在京召开】2012年7月28日是世界卫生大会确定的第二个“世界肝炎日”，＂世界肝炎日＂学术研讨会在京召开。 ????????
4766,“7·21”特大自然灾害卫生防疫工作电视电话会议透露，截至24日零时，北京市未接到各类传染病异常增多的情况，也未收到突发公共卫生事件的报告。截至24日12时，北京市各级医疗机构共接治“7·21”特大自然灾害所致的伤病员1077人，目前在院治疗人数39人，病员病情平稳，无生命危险。 ????????
4767,也许只是简短的几个字，但是随手写下的一条微博所具有的意义或许可以改变世界！这就是我的微数据，我的影响力！ 我通过晒影响力获得“威慑力”勋章一枚~O网页链接 ????????
4768,转发微博。
4769,@毛群安：中国健康教育中心的业务工作经费与国家投入健康教育经费是两个不同的概念，来源与渠道都不是一回事。
4770,近日，澳大利亚卫生执业者管理局发布消息，从7月1号开始，澳大利亚对中医、中药师进行全国注册管理，这使得澳大利亚成为第一个以立法方式承认中医合法地位的西方国家。 ????????
4771,【医院新闻发言人制度】近年来，各地医院逐步建立新闻发言人制度，通过医院新闻发言人对外发布医疗服务、医院建设和医疗体制改革等方面的信息，引起不错的反响。医院新闻发言人有责任向媒体提供权威、专业的信息，媒体有责任根据这些信息进行客观、公正的报道。新闻发言人需要自我约束、自负其责。 ????????
4772,【视频：汽车头枕是这样破窗，靠砸？除非你是壮汉】 L汽车头枕是这样破窗，靠砸？除非你是壮汉????（分享自 @优酷网） ????????
4773,卫生部新闻宣传中心官方微博开通了，敬请关注...... ????????
4774,微博内容
4775,"#转发微博#这世界无处不美!晚安,通心粉们!"
4776,#in语微话#幸福，不是长生不老，不是大鱼大肉，不是权倾朝野。[彩虹]幸福是每一个微小的生活愿望达成。当你想吃的时候有得吃，想被爱的时候有人来爱你。 ????????
4777,#转发微博#转给乘飞机出行的朋友们!
4778,#交通资讯#[叶子]【“路政杯”行业技能竞赛】北京市交通路政行业“路政杯”技能竞赛每2年举办1次。竞赛活动旨在为北京交通路政行业优秀技术能手提供一个相互学习、相互交流、展示技能的机会和平台，鼓励更多的优秀技术能手不断成长进步，进而推动和提升“技术能手”人才队伍建设。 ????????
4779,#交通天气#[阴天]今天夜间，阴，有雾[雾]，最低气温[2][4]度；明天白天，雷阵雨转暴雨，最高气温[2][9]度。周末有雨，通心粉们，明天还是尽量减少外出，要是需外出，避开低洼积水路段，早去早回呦。 ????????
4780,#交通资讯#【“路政杯”行业技能竞赛】昨日，第二届“路政杯”北京市交通路政行业职业技能竞赛决赛在通州拉开战幕，赛事历时3天。来自20家企业的88名选手将在公路试验检测、补坑槽机械操作、压路机操作等三个项目中一决高下。届时，每个竞赛项目的前5名将由交通运输部授予“全国交通技术能手”称号。 ????????
4781,#路况播报#现在播报17:50至17:55的路况：全路网轻度拥堵，交通指数5.2，平均速度：24.0公里/小时。其中：二环内严重拥堵，二环至三环路中度拥堵，三环至四环间轻度拥堵，四环至五环间基本畅通。查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 。 ????????
4782,#公交服务#【开学啦】为缓解二里庄站早高峰城市学院学生较多现象，由二里庄至西便门的26路周一至周五每天早7：10至7：30加车4部，由二里庄发出一站至城市学院的大站快车。715路、750路增换了通道铰接车用以增加运力。327路、505路、616路、662路等多条公交线路将在早晚高峰时段增发区间车运营。[大巴] ????????
4783,#公交服务# 【开学啦】对于各条郊区进城、途经各大居民区及各学校周边的公交线路，早高峰时间将提前，从早晨6：30左右缩短发车间隔，确保在7：00前将早高峰运力加齐。并且密切关注四惠、六里桥、北京西站等大型客流集散点、公交枢纽站的客流变化情况，将晚高峰时间由19:00延长至19:30。[给劲] ????????
4784,#路况播报#现在播报16:50至16:55的路况：全路网基本畅通，交通指数4.0，平均速度：26.5公里/小时。其中：二环内中度拥堵，二环至三环路轻度拥堵，三环至五环间基本畅通。查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 。 ????????
4785,#公交服务# 【开学啦】9月3日是本市中小学正式开学第一天，针对新学期开学后的客流变化情况，从9月3日开始，公交集团将启用新时刻表，全天共计加车5073车次，新时刻表着重增加了早晚高峰和学校周边线路的运力投入，最大限度满足市民早晚高峰的通勤需求，方便市民出行。 ????????
4786,"#微直播#【预告】明天上午9时,文明出行、绿色交通""开学第一课""活动将在北京十四中学举行,同时标志着全市""畅通北京 绿色出行""活动全面启动.活动中,还将推出本市文明出行、绿色交通的卡通形象大使,名字很""萌""、形象很""Q""哦![萌翻]想知道他长得什么样子吗?请关注@交通北京 明天上午8：30开始的微直播吧! ????????"
4787,#出行提示# 为保证【故宫筒子河】的交通安全与畅通，8月31日起，故宫筒子河(东华门至西华门)由8时至18时禁止机动车通行，调整为全天禁止机动车通行。 ????????
4788,#客运服务# 2012年中秋节与国庆节相连，假期共8天，可能会吸引更多的游客来京旅游。为做好节日期间旅游客运服务工作，北汽集团提前部署，重点加强驾驶员思想教育、运营管控和检查监督等，已保证中秋国庆期间的旅游客运服务质量。 ????????
4789,#转发微博# 8月31日20时至9月1日20时，市公安交管局对外办公服务窗口暂停办理业务一天。请大家注意。
4790,#交通资讯#【畅通北京 绿色出行】为减少“畅通北京 绿色出行月”期间道路交通压力，小编建议出行的通心粉们尽量选择公共交通出行。[大巴]在9月21日（星期五）、26日（星期三机动车尾号4、9限行）、28日（星期五）等重点工作日及晚高峰降雨特殊天气，企事业单位上下班可考虑采取弹性工作时间哦！ ????????
4791,#过往寻踪# 1959年8月31日北京工人体育场建成。[拍手]它是50年代北京著名的十大建筑之一。北京工人体育场是我国最大的一座综合性体育场，占地35公顷，建筑面积8万多平方米。中心运动场能容纳8万观众。北京工人体育场建成一个多月以后，1959年10月13日，第一届全国运动会在这里举行。 ????????
